Long,Lat,SAMPLE_1
72.24,24.36,"140"
72.24,24.48,"200"
72.24,24.6,"206"
72.24,24.72,"213"
72.24,24.84,"234"
72.24,24.96,"156"
72.24,25.08,"123"
72.24,25.2,"106"
72.24,25.32,"122"
72.24,25.44,"191"
72.24,25.56,"199"
72.24,25.68,"129"
72.24,25.8,"115"
72.24,25.92,"109"
72.24,26.04,"125"
72.24,26.16,"176"
72.24,26.28,"208"
72.24,26.4,"231"
72.24,26.52,"245"
72.24,26.64,"263"
72.24,26.76,"266"
72.24,26.88,"254"
72.24,27,"261"
72.24,27.12,"229"
72.24,27.24,"234"
72.24,27.36,"216"
72.24,27.48,"179"
72.24,27.6,"186"
72.24,27.72,"181"
72.24,27.84,"161"
72.24,27.96,"158"
72.24,28.08,"129"
72.24,28.2,"124"
72.24,28.32,"131"
72.24,28.44,"132"
72.36,21.6,"3"
72.36,22.2,"4"
72.36,22.32,"6"
72.36,22.44,"8"
72.36,22.56,"8"
72.36,22.68,"16"
72.36,22.8,"24"
72.36,22.92,"24"
72.36,23.04,"39"
72.36,23.16,"50"
72.36,23.28,"61"
72.36,23.4,"78"
72.36,23.52,"81"
72.36,23.64,"92"
72.36,23.76,"103"
72.36,23.88,"125"
72.36,24,"143"
72.36,24.12,"175"
72.36,24.24,"186"
72.36,24.36,"186"
72.36,24.48,"188"
72.36,24.6,"266"
72.36,24.72,"298"
72.36,24.84,"427"
72.36,24.96,"193"
72.36,25.08,"168"
72.36,25.2,"124"
72.36,25.32,"117"
72.36,25.44,"243"
72.36,25.56,"710"
72.36,25.68,"192"
72.36,25.8,"121"
72.36,25.92,"120"
72.36,26.04,"148"
72.36,26.16,"149"
72.36,26.28,"234"
72.36,26.4,"252"
72.36,26.52,"290"
72.36,26.64,"286"
72.36,26.76,"278"
72.36,26.88,"286"
72.36,27,"278"
72.36,27.12,"243"
72.36,27.24,"189"
72.36,27.36,"192"
72.36,27.48,"201"
72.36,27.6,"191"
72.36,27.72,"191"
72.36,27.84,"169"
72.36,27.96,"152"
72.36,28.08,"140"
72.36,28.2,"139"
72.36,28.32,"130"
72.36,28.44,"135"
72.36,28.56,"121"
72.36,28.68,"128"
72.48,22.2,"-32768"
72.48,22.32,"8"
72.48,22.44,"8"
72.48,22.56,"13"
72.48,22.68,"17"
72.48,22.8,"27"
72.48,22.92,"35"
72.48,23.04,"47"
72.48,23.16,"56"
72.48,23.28,"70"
72.48,23.4,"86"
72.48,23.52,"99"
72.48,23.64,"103"
72.48,23.76,"123"
72.48,23.88,"152"
72.48,24,"173"
72.48,24.12,"209"
72.48,24.24,"233"
72.48,24.36,"200"
72.48,24.48,"259"
72.48,24.6,"238"
72.48,24.72,"322"
72.48,24.84,"257"
72.48,24.96,"225"
72.48,25.08,"179"
72.48,25.2,"139"
72.48,25.32,"139"
72.48,25.44,"138"
72.48,25.56,"188"
72.48,25.68,"180"
72.48,25.8,"129"
72.48,25.92,"132"
72.48,26.04,"144"
72.48,26.16,"161"
72.48,26.28,"199"
72.48,26.4,"257"
72.48,26.52,"324"
72.48,26.64,"285"
72.48,26.76,"272"
72.48,26.88,"283"
72.48,27,"291"
72.48,27.12,"262"
72.48,27.24,"207"
72.48,27.36,"203"
72.48,27.48,"188"
72.48,27.6,"210"
72.48,27.72,"206"
72.48,27.84,"170"
72.48,27.96,"160"
72.48,28.08,"152"
72.48,28.2,"145"
72.48,28.32,"135"
72.48,28.44,"128"
72.48,28.56,"130"
72.48,28.68,"132"
72.48,28.8,"131"
72.6,21.72,"6"
72.6,21.84,"4"
72.6,21.96,"8"
72.6,22.08,"8"
72.6,22.2,"8"
72.6,22.32,"7"
72.6,22.44,"18"
72.6,22.56,"17"
72.6,22.68,"20"
72.6,22.8,"26"
72.6,22.92,"38"
72.6,23.04,"52"
72.6,23.16,"69"
72.6,23.28,"80"
72.6,23.4,"94"
72.6,23.52,"109"
72.6,23.64,"117"
72.6,23.76,"139"
72.6,23.88,"171"
72.6,24,"203"
72.6,24.12,"234"
72.6,24.24,"274"
72.6,24.36,"228"
72.6,24.48,"537"
72.6,24.6,"258"
72.6,24.72,"299"
72.6,24.84,"305"
72.6,24.96,"235"
72.6,25.08,"187"
72.6,25.2,"160"
72.6,25.32,"279"
72.6,25.44,"152"
72.6,25.56,"143"
72.6,25.68,"133"
72.6,25.8,"140"
72.6,25.92,"145"
72.6,26.04,"146"
72.6,26.16,"159"
72.6,26.28,"176"
72.6,26.4,"229"
72.6,26.52,"254"
72.6,26.64,"274"
72.6,26.76,"289"
72.6,26.88,"300"
72.6,27,"294"
72.6,27.12,"249"
72.6,27.24,"226"
72.6,27.36,"227"
72.6,27.48,"218"
72.6,27.6,"223"
72.6,27.72,"209"
72.6,27.84,"191"
72.6,27.96,"168"
72.6,28.08,"170"
72.6,28.2,"159"
72.6,28.32,"142"
72.6,28.44,"131"
72.6,28.56,"142"
72.6,28.68,"136"
72.6,28.8,"134"
72.72,19.56,"-32768"
72.72,19.68,"10"
72.72,19.8,"5"
72.72,19.92,"17"
72.72,20.04,"5"
72.72,21.12,"6"
72.72,21.24,"8"
72.72,21.36,"9"
72.72,21.48,"8"
72.72,21.6,"8"
72.72,21.72,"8"
72.72,21.84,"8"
72.72,21.96,"7"
72.72,22.08,"7"
72.72,22.32,"22"
72.72,22.44,"25"
72.72,22.56,"30"
72.72,22.68,"31"
72.72,22.8,"31"
72.72,22.92,"43"
72.72,23.04,"55"
72.72,23.16,"68"
72.72,23.28,"84"
72.72,23.4,"91"
72.72,23.52,"120"
72.72,23.64,"134"
72.72,23.76,"153"
72.72,23.88,"186"
72.72,24,"225"
72.72,24.12,"252"
72.72,24.24,"421"
72.72,24.36,"517"
72.72,24.48,"365"
72.72,24.6,"1193"
72.72,24.72,"315"
72.72,24.84,"350"
72.72,24.96,"247"
72.72,25.08,"206"
72.72,25.2,"230"
72.72,25.32,"191"
72.72,25.44,"169"
72.72,25.56,"156"
72.72,25.68,"146"
72.72,25.8,"152"
72.72,25.92,"152"
72.72,26.04,"163"
72.72,26.16,"174"
72.72,26.28,"186"
72.72,26.4,"212"
72.72,26.52,"253"
72.72,26.64,"267"
72.72,26.76,"294"
72.72,26.88,"323"
72.72,27,"292"
72.72,27.12,"262"
72.72,27.24,"256"
72.72,27.36,"246"
72.72,27.48,"248"
72.72,27.6,"241"
72.72,27.72,"239"
72.72,27.84,"193"
72.72,27.96,"202"
72.72,28.08,"181"
72.72,28.2,"162"
72.72,28.32,"151"
72.72,28.44,"144"
72.72,28.56,"143"
72.72,28.68,"133"
72.72,28.8,"136"
72.72,28.92,"137"
72.72,35.88,"4980"
72.72,36,"3657"
72.72,36.12,"4885"
72.72,36.24,"3785"
72.84,18.96,"5"
72.84,19.08,"12"
72.84,19.2,"6"
72.84,19.32,
72.84,19.44,"66"
72.84,19.56,
72.84,19.68,"67"
72.84,19.8,"13"
72.84,19.92,"69"
72.84,20.04,"102"
72.84,20.16,"118"
72.84,20.28,"33"
72.84,20.4,"15"
72.84,20.88,"3"
72.84,21,"7"
72.84,21.12,"9"
72.84,21.24,
72.84,21.36,"14"
72.84,21.48,"14"
72.84,21.6,"5"
72.84,21.72,"12"
72.84,21.84,"12"
72.84,21.96,"5"
72.84,22.08,"13"
72.84,22.2,"8"
72.84,22.32,"24"
72.84,22.44,"29"
72.84,22.56,"38"
72.84,22.68,"37"
72.84,22.8,"34"
72.84,22.92,"48"
72.84,23.04,"58"
72.84,23.16,"73"
72.84,23.28,"84"
72.84,23.4,"109"
72.84,23.52,"97"
72.84,23.64,"133"
72.84,23.76,"159"
72.84,23.88,"170"
72.84,24,"176"
72.84,24.12,"241"
72.84,24.24,"388"
72.84,24.36,"414"
72.84,24.48,"348"
72.84,24.6,"299"
72.84,24.72,"538"
72.84,24.84,"307"
72.84,24.96,"256"
72.84,25.08,"280"
72.84,25.2,"204"
72.84,25.32,"200"
72.84,25.44,"183"
72.84,25.56,"194"
72.84,25.68,"181"
72.84,25.8,"157"
72.84,25.92,"166"
72.84,26.04,"178"
72.84,26.16,"183"
72.84,26.28,"224"
72.84,26.4,"242"
72.84,26.52,"283"
72.84,26.64,"288"
72.84,26.76,"321"
72.84,26.88,"310"
72.84,27,"295"
72.84,27.12,"282"
72.84,27.24,"266"
72.84,27.36,"251"
72.84,27.48,"253"
72.84,27.6,"262"
72.84,27.72,"274"
72.84,27.84,"214"
72.84,27.96,"201"
72.84,28.08,"191"
72.84,28.2,"169"
72.84,28.32,"174"
72.84,28.44,"156"
72.84,28.56,"149"
72.84,28.68,"140"
72.84,28.8,"143"
72.84,28.92,"140"
72.84,35.88,"4622"
72.84,36,"5071"
72.84,36.12,"4829"
72.84,36.24,"4949"
72.96,18.24,"201"
72.96,18.36,"235"
72.96,18.48,"274"
72.96,18.6,"11"
72.96,18.72,"2"
72.96,18.96,
72.96,19.08,
72.96,19.2,"26"
72.96,19.32,"3"
72.96,19.44,"17"
72.96,19.56,"363"
72.96,19.68,"22"
72.96,19.8,"113"
72.96,19.92,"64"
72.96,20.04,"109"
72.96,20.16,"54"
72.96,20.28,"34"
72.96,20.4,"23"
72.96,20.52,"25"
72.96,20.64,"23"
72.96,20.76,"7"
72.96,20.88,"14"
72.96,21,"14"
72.96,21.12,"19"
72.96,21.24,"22"
72.96,21.36,"28"
72.96,21.48,"32"
72.96,21.6,"16"
72.96,21.72,"16"
72.96,21.84,"13"
72.96,21.96,"16"
72.96,22.08,"18"
72.96,22.2,"30"
72.96,22.32,"28"
72.96,22.44,"34"
72.96,22.56,"43"
72.96,22.68,"45"
72.96,22.8,"46"
72.96,22.92,"60"
72.96,23.04,"68"
72.96,23.16,"83"
72.96,23.28,"88"
72.96,23.4,"121"
72.96,23.52,"134"
72.96,23.64,"149"
72.96,23.76,"161"
72.96,23.88,"230"
72.96,24,"187"
72.96,24.12,"196"
72.96,24.24,"228"
72.96,24.36,"535"
72.96,24.48,"443"
72.96,24.6,"322"
72.96,24.72,"338"
72.96,24.84,"409"
72.96,24.96,"416"
72.96,25.08,"267"
72.96,25.2,"239"
72.96,25.32,"216"
72.96,25.44,"196"
72.96,25.56,"221"
72.96,25.68,"179"
72.96,25.8,"172"
72.96,25.92,"169"
72.96,26.04,"178"
72.96,26.16,"197"
72.96,26.28,"305"
72.96,26.4,"252"
72.96,26.52,"252"
72.96,26.64,"274"
72.96,26.76,"322"
72.96,26.88,"305"
72.96,27,"295"
72.96,27.12,"282"
72.96,27.24,"277"
72.96,27.36,"286"
72.96,27.48,"270"
72.96,27.6,"271"
72.96,27.72,"289"
72.96,27.84,"212"
72.96,27.96,"240"
72.96,28.08,"208"
72.96,28.2,"172"
72.96,28.32,"178"
72.96,28.44,"174"
72.96,28.56,"168"
72.96,28.68,"148"
72.96,28.8,"137"
72.96,28.92,"145"
72.96,29.04,"147"
72.96,36,"3378"
72.96,36.12,"4077"
72.96,36.24,"4274"
72.96,36.36,"3927"
73.08,17.88,"31"
73.08,18,"34"
73.08,18.12,"49"
73.08,18.24,"36"
73.08,18.36,"36"
73.08,18.48,"3"
73.08,18.6,"20"
73.08,18.72,"14"
73.08,18.84,"10"
73.08,18.96,"15"
73.08,19.08,"8"
73.08,19.2,
73.08,19.32,"13"
73.08,19.44,"24"
73.08,19.56,"39"
73.08,19.68,"45"
73.08,19.8,"42"
73.08,19.92,"106"
73.08,20.04,"268"
73.08,20.16,"92"
73.08,20.28,"117"
73.08,20.4,"60"
73.08,20.52,"39"
73.08,20.64,"38"
73.08,20.76,"18"
73.08,20.88,"6"
73.08,21,"21"
73.08,21.12,"30"
73.08,21.24,"30"
73.08,21.36,"42"
73.08,21.48,"28"
73.08,21.6,"31"
73.08,21.72,"11"
73.08,21.84,"21"
73.08,21.96,"25"
73.08,22.08,"21"
73.08,22.2,"31"
73.08,22.32,"31"
73.08,22.44,"28"
73.08,22.56,"47"
73.08,22.68,"51"
73.08,22.8,"48"
73.08,22.92,"59"
73.08,23.04,"82"
73.08,23.16,"89"
73.08,23.28,"105"
73.08,23.4,"118"
73.08,23.52,"150"
73.08,23.64,"159"
73.08,23.76,"180"
73.08,23.88,"200"
73.08,24,"239"
73.08,24.12,"237"
73.08,24.24,"269"
73.08,24.36,"317"
73.08,24.48,"410"
73.08,24.6,"510"
73.08,24.72,"448"
73.08,24.84,"386"
73.08,24.96,"351"
73.08,25.08,"296"
73.08,25.2,"261"
73.08,25.32,"232"
73.08,25.44,"219"
73.08,25.56,"202"
73.08,25.68,"192"
73.08,25.8,"186"
73.08,25.92,"181"
73.08,26.04,"186"
73.08,26.16,"201"
73.08,26.28,"214"
73.08,26.4,"234"
73.08,26.52,"252"
73.08,26.64,"262"
73.08,26.76,"275"
73.08,26.88,"313"
73.08,27,"288"
73.08,27.12,"285"
73.08,27.24,"288"
73.08,27.36,"295"
73.08,27.48,"288"
73.08,27.6,"291"
73.08,27.72,"303"
73.08,27.84,"262"
73.08,27.96,"226"
73.08,28.08,"196"
73.08,28.2,"171"
73.08,28.32,"182"
73.08,28.44,"186"
73.08,28.56,"189"
73.08,28.68,"171"
73.08,28.8,"156"
73.08,28.92,"154"
73.08,29.04,"152"
73.08,29.16,"149"
73.08,35.88,"4951"
73.08,36,"4542"
73.08,36.12,"3929"
73.08,36.24,"4766"
73.08,36.36,"3898"
73.08,36.48,"4366"
73.2,17.4,"88"
73.2,17.52,"18"
73.2,17.64,"155"
73.2,17.76,"178"
73.2,17.88,"262"
73.2,18,"247"
73.2,18.12,"245"
73.2,18.24,"80"
73.2,18.36,"186"
73.2,18.48,"256"
73.2,18.6,"440"
73.2,18.72,"64"
73.2,18.84,"57"
73.2,18.96,"209"
73.2,19.08,"156"
73.2,19.2,"26"
73.2,19.32,"14"
73.2,19.44,"80"
73.2,19.56,"51"
73.2,19.68,"122"
73.2,19.8,"200"
73.2,19.92,"361"
73.2,20.04,"396"
73.2,20.16,"84"
73.2,20.28,"182"
73.2,20.4,"242"
73.2,20.52,"80"
73.2,20.64,"97"
73.2,20.76,"51"
73.2,20.88,"50"
73.2,21,"43"
73.2,21.12,"39"
73.2,21.24,"38"
73.2,21.36,"77"
73.2,21.48,"47"
73.2,21.6,"58"
73.2,21.72,"63"
73.2,21.84,"16"
73.2,21.96,"32"
73.2,22.08,"26"
73.2,22.2,"26"
73.2,22.32,"37"
73.2,22.44,"43"
73.2,22.56,"48"
73.2,22.68,"55"
73.2,22.8,"59"
73.2,22.92,"83"
73.2,23.04,"111"
73.2,23.16,"99"
73.2,23.28,"103"
73.2,23.4,"114"
73.2,23.52,"145"
73.2,23.64,"239"
73.2,23.76,"190"
73.2,23.88,"437"
73.2,24,"369"
73.2,24.12,"404"
73.2,24.24,"462"
73.2,24.36,"329"
73.2,24.48,"546"
73.2,24.6,"436"
73.2,24.72,"508"
73.2,24.84,"434"
73.2,24.96,"380"
73.2,25.08,"309"
73.2,25.2,"287"
73.2,25.32,"258"
73.2,25.44,"240"
73.2,25.56,"218"
73.2,25.68,"207"
73.2,25.8,"199"
73.2,25.92,"192"
73.2,26.04,"199"
73.2,26.16,"206"
73.2,26.28,"223"
73.2,26.4,"224"
73.2,26.52,"236"
73.2,26.64,"266"
73.2,26.76,"301"
73.2,26.88,"292"
73.2,27,"299"
73.2,27.12,"284"
73.2,27.24,"308"
73.2,27.36,"298"
73.2,27.48,"300"
73.2,27.6,"315"
73.2,27.72,"289"
73.2,27.84,"255"
73.2,27.96,"220"
73.2,28.08,"213"
73.2,28.2,"180"
73.2,28.32,"188"
73.2,28.44,"203"
73.2,28.56,"190"
73.2,28.68,"183"
73.2,28.8,"169"
73.2,28.92,"149"
73.2,29.04,"154"
73.2,29.16,"152"
73.2,29.28,"156"
73.2,29.4,"160"
73.2,36,"4430"
73.2,36.12,"4892"
73.2,36.24,"4474"
73.2,36.36,"3780"
73.2,36.48,"4416"
73.2,36.6,"4448"
73.2,36.72,"5102"
73.32,16.8,"2"
73.32,16.92,"76"
73.32,17.04,"2"
73.32,17.16,"93"
73.32,17.28,"205"
73.32,17.4,"101"
73.32,17.52,"163"
73.32,17.64,"195"
73.32,17.76,"140"
73.32,17.88,"126"
73.32,18,"239"
73.32,18.12,"2"
73.32,18.24,"26"
73.32,18.36,"76"
73.32,18.48,"87"
73.32,18.6,"282"
73.32,18.72,"79"
73.32,18.84,"54"
73.32,18.96,"87"
73.32,19.08,"21"
73.32,19.2,"41"
73.32,19.32,"67"
73.32,19.44,"79"
73.32,19.56,"148"
73.32,19.68,"198"
73.32,19.8,"176"
73.32,19.92,"284"
73.32,20.04,"215"
73.32,20.16,"287"
73.32,20.28,"250"
73.32,20.4,"152"
73.32,20.52,"156"
73.32,20.64,"221"
73.32,20.76,"93"
73.32,20.88,"68"
73.32,21,"72"
73.32,21.12,"61"
73.32,21.24,"41"
73.32,21.36,"75"
73.32,21.48,"119"
73.32,21.6,"92"
73.32,21.72,"118"
73.32,21.84,"37"
73.32,21.96,"36"
73.32,22.08,"35"
73.32,22.2,"35"
73.32,22.32,"45"
73.32,22.44,"51"
73.32,22.56,"78"
73.32,22.68,"48"
73.32,22.8,"66"
73.32,22.92,"81"
73.32,23.04,"100"
73.32,23.16,"139"
73.32,23.28,"112"
73.32,23.4,"159"
73.32,23.52,"174"
73.32,23.64,"172"
73.32,23.76,"231"
73.32,23.88,"252"
73.32,24,"359"
73.32,24.12,"638"
73.32,24.24,"431"
73.32,24.36,"438"
73.32,24.48,"625"
73.32,24.6,"971"
73.32,24.72,"684"
73.32,24.84,"767"
73.32,24.96,"551"
73.32,25.08,"371"
73.32,25.2,"309"
73.32,25.32,"286"
73.32,25.44,"260"
73.32,25.56,"236"
73.32,25.68,"227"
73.32,25.8,"224"
73.32,25.92,"209"
73.32,26.04,"221"
73.32,26.16,"218"
73.32,26.28,"227"
73.32,26.4,"256"
73.32,26.52,"257"
73.32,26.64,"290"
73.32,26.76,"324"
73.32,26.88,"314"
73.32,27,"314"
73.32,27.12,"291"
73.32,27.24,"299"
73.32,27.36,"317"
73.32,27.48,"309"
73.32,27.6,"320"
73.32,27.72,"273"
73.32,27.84,"262"
73.32,27.96,"212"
73.32,28.08,"225"
73.32,28.2,"190"
73.32,28.32,"190"
73.32,28.44,"211"
73.32,28.56,"204"
73.32,28.68,"191"
73.32,28.8,"200"
73.32,28.92,"163"
73.32,29.04,"162"
73.32,29.16,"155"
73.32,29.28,"156"
73.32,29.4,"164"
73.32,29.52,"162"
73.32,29.64,"160"
73.32,35.76,"3773"
73.32,35.88,"3732"
73.32,36,"4701"
73.32,36.12,"2794"
73.32,36.24,"2488"
73.32,36.36,"3114"
73.32,36.48,"3321"
73.32,36.6,"5820"
73.32,36.72,"5320"
73.44,16.2,"7"
73.44,16.32,"89"
73.44,16.44,"110"
73.44,16.56,"105"
73.44,16.68,"193"
73.44,16.8,"168"
73.44,16.92,"233"
73.44,17.04,"232"
73.44,17.16,"251"
73.44,17.28,"233"
73.44,17.4,"120"
73.44,17.52,"125"
73.44,17.64,"202"
73.44,17.76,"58"
73.44,17.88,"393"
73.44,18,"245"
73.44,18.12,"41"
73.44,18.24,"500"
73.44,18.36,"661"
73.44,18.48,"612"
73.44,18.6,"711"
73.44,18.72,"664"
73.44,18.84,"922"
73.44,18.96,"92"
73.44,19.08,"84"
73.44,19.2,"102"
73.44,19.32,"52"
73.44,19.44,"152"
73.44,19.56,"132"
73.44,19.68,"357"
73.44,19.8,"550"
73.44,19.92,"688"
73.44,20.04,"470"
73.44,20.16,"333"
73.44,20.28,"408"
73.44,20.4,"488"
73.44,20.52,"300"
73.44,20.64,"226"
73.44,20.76,"162"
73.44,20.88,"126"
73.44,21,"102"
73.44,21.12,"89"
73.44,21.24,"71"
73.44,21.36,"200"
73.44,21.48,"181"
73.44,21.6,"182"
73.44,21.72,"251"
73.44,21.84,"70"
73.44,21.96,"9"
73.44,22.08,"44"
73.44,22.2,"44"
73.44,22.32,"63"
73.44,22.44,"85"
73.44,22.56,"80"
73.44,22.68,"74"
73.44,22.8,"79"
73.44,22.92,"74"
73.44,23.04,"63"
73.44,23.16,"129"
73.44,23.28,"202"
73.44,23.4,"146"
73.44,23.52,"182"
73.44,23.64,"193"
73.44,23.76,"225"
73.44,23.88,"371"
73.44,24,"467"
73.44,24.12,"525"
73.44,24.24,"572"
73.44,24.36,"667"
73.44,24.48,"891"
73.44,24.6,"682"
73.44,24.72,"709"
73.44,24.84,"843"
73.44,24.96,"861"
73.44,25.08,"958"
73.44,25.2,"348"
73.44,25.32,"314"
73.44,25.44,"284"
73.44,25.56,"261"
73.44,25.68,"239"
73.44,25.8,"282"
73.44,25.92,"227"
73.44,26.04,"225"
73.44,26.16,"231"
73.44,26.28,"233"
73.44,26.4,"252"
73.44,26.52,"279"
73.44,26.64,"334"
73.44,26.76,"307"
73.44,26.88,"303"
73.44,27,"307"
73.44,27.12,"312"
73.44,27.24,"312"
73.44,27.36,"304"
73.44,27.48,"310"
73.44,27.6,"316"
73.44,27.72,"282"
73.44,27.84,"271"
73.44,27.96,"227"
73.44,28.08,"217"
73.44,28.2,"198"
73.44,28.32,"194"
73.44,28.44,"218"
73.44,28.56,"207"
73.44,28.68,"202"
73.44,28.8,"201"
73.44,28.92,"192"
73.44,29.04,"162"
73.44,29.16,"157"
73.44,29.28,"162"
73.44,29.4,"162"
73.44,29.52,"162"
73.44,29.64,"161"
73.44,29.76,"165"
73.44,29.88,"163"
73.44,35.64,"1875"
73.44,35.76,"3397"
73.44,35.88,"4445"
73.44,36,"3698"
73.44,36.12,"4683"
73.44,36.24,"2328"
73.44,36.36,"4872"
73.44,36.48,"3580"
73.44,36.6,"2678"
73.44,36.72,"4570"
73.56,15.96,"140"
73.56,16.08,"157"
73.56,16.2,"20"
73.56,16.32,"55"
73.56,16.44,"193"
73.56,16.56,"229"
73.56,16.68,"259"
73.56,16.8,"144"
73.56,16.92,"191"
73.56,17.04,"184"
73.56,17.16,"259"
73.56,17.28,"112"
73.56,17.4,"153"
73.56,17.52,"13"
73.56,17.64,"159"
73.56,17.76,"409"
73.56,17.88,"711"
73.56,18,"192"
73.56,18.12,"117"
73.56,18.24,"818"
73.56,18.36,"748"
73.56,18.48,"939"
73.56,18.6,"768"
73.56,18.72,"614"
73.56,18.84,"775"
73.56,18.96,"761"
73.56,19.08,"976"
73.56,19.2,"206"
73.56,19.32,"73"
73.56,19.44,"228"
73.56,19.56,"209"
73.56,19.68,"589"
73.56,19.8,"603"
73.56,19.92,"817"
73.56,20.04,"698"
73.56,20.16,"462"
73.56,20.28,"535"
73.56,20.4,"405"
73.56,20.52,"402"
73.56,20.64,"335"
73.56,20.76,"364"
73.56,20.88,"351"
73.56,21,"162"
73.56,21.12,"135"
73.56,21.24,"68"
73.56,21.36,"233"
73.56,21.48,"246"
73.56,21.6,"205"
73.56,21.72,"224"
73.56,21.84,"69"
73.56,21.96,"11"
73.56,22.08,"49"
73.56,22.2,"60"
73.56,22.32,"96"
73.56,22.44,"100"
73.56,22.56,"103"
73.56,22.68,"115"
73.56,22.8,"109"
73.56,22.92,"102"
73.56,23.04,"134"
73.56,23.16,"96"
73.56,23.28,"133"
73.56,23.4,"169"
73.56,23.52,"186"
73.56,23.64,"273"
73.56,23.76,"336"
73.56,23.88,"353"
73.56,24,"369"
73.56,24.12,"451"
73.56,24.24,"785"
73.56,24.36,"725"
73.56,24.48,"859"
73.56,24.6,"922"
73.56,24.72,"771"
73.56,24.84,"867"
73.56,24.96,"921"
73.56,25.08,"1019"
73.56,25.2,"441"
73.56,25.32,"348"
73.56,25.44,"315"
73.56,25.56,"281"
73.56,25.68,"260"
73.56,25.8,"252"
73.56,25.92,"250"
73.56,26.04,"241"
73.56,26.16,"248"
73.56,26.28,"255"
73.56,26.4,"256"
73.56,26.52,"297"
73.56,26.64,"326"
73.56,26.76,"308"
73.56,26.88,"319"
73.56,27,"313"
73.56,27.12,"304"
73.56,27.24,"285"
73.56,27.36,"303"
73.56,27.48,"307"
73.56,27.6,"310"
73.56,27.72,"293"
73.56,27.84,"286"
73.56,27.96,"245"
73.56,28.08,"224"
73.56,28.2,"212"
73.56,28.32,"197"
73.56,28.44,"216"
73.56,28.56,"205"
73.56,28.68,"209"
73.56,28.8,"208"
73.56,28.92,"185"
73.56,29.04,"182"
73.56,29.16,"176"
73.56,29.28,"159"
73.56,29.4,"165"
73.56,29.52,"165"
73.56,29.64,"166"
73.56,29.76,"166"
73.56,29.88,"167"
73.56,30,"172"
73.56,34.08,"1592"
73.56,34.2,"1347"
73.56,34.32,"1391"
73.56,34.44,"1187"
73.56,34.56,"2195"
73.56,35.64,"2269"
73.56,35.76,"4026"
73.56,35.88,"4528"
73.56,36,"4755"
73.56,36.12,"4047"
73.56,36.24,"2290"
73.56,36.36,"4364"
73.56,36.48,"4475"
73.56,36.6,"4876"
73.56,36.72,"5087"
73.68,15.84,"9"
73.68,15.96,"47"
73.68,16.08,"24"
73.68,16.2,"168"
73.68,16.32,"167"
73.68,16.44,"114"
73.68,16.56,"23"
73.68,16.68,"125"
73.68,16.8,"197"
73.68,16.92,"389"
73.68,17.04,"65"
73.68,17.16,"450"
73.68,17.28,"500"
73.68,17.4,"824"
73.68,17.52,"127"
73.68,17.64,"291"
73.68,17.76,"1103"
73.68,17.88,"1093"
73.68,18,"1360"
73.68,18.12,"773"
73.68,18.24,"958"
73.68,18.36,"790"
73.68,18.48,"701"
73.68,18.6,"697"
73.68,18.72,"623"
73.68,18.84,"690"
73.68,18.96,"782"
73.68,19.08,"965"
73.68,19.2,"1147"
73.68,19.32,"204"
73.68,19.44,"354"
73.68,19.56,"775"
73.68,19.68,"1037"
73.68,19.8,"599"
73.68,19.92,"687"
73.68,20.04,"600"
73.68,20.16,"696"
73.68,20.28,"713"
73.68,20.4,"721"
73.68,20.52,"754"
73.68,20.64,"604"
73.68,20.76,"467"
73.68,20.88,"271"
73.68,21,"499"
73.68,21.12,"190"
73.68,21.24,"96"
73.68,21.36,"168"
73.68,21.48,"238"
73.68,21.6,"386"
73.68,21.72,"375"
73.68,21.84,"113"
73.68,21.96,"62"
73.68,22.08,"76"
73.68,22.2,"64"
73.68,22.32,"98"
73.68,22.44,"230"
73.68,22.56,"146"
73.68,22.68,"157"
73.68,22.8,"157"
73.68,22.92,"148"
73.68,23.04,"184"
73.68,23.16,"116"
73.68,23.28,"106"
73.68,23.4,"177"
73.68,23.52,"205"
73.68,23.64,"249"
73.68,23.76,"333"
73.68,23.88,"273"
73.68,24,"275"
73.68,24.12,"375"
73.68,24.24,"429"
73.68,24.36,"421"
73.68,24.48,"583"
73.68,24.6,"625"
73.68,24.72,"737"
73.68,24.84,"734"
73.68,24.96,"673"
73.68,25.08,"773"
73.68,25.2,"762"
73.68,25.32,"819"
73.68,25.44,"349"
73.68,25.56,"304"
73.68,25.68,"288"
73.68,25.8,"275"
73.68,25.92,"275"
73.68,26.04,"302"
73.68,26.16,"265"
73.68,26.28,"285"
73.68,26.4,"288"
73.68,26.52,"301"
73.68,26.64,"326"
73.68,26.76,"340"
73.68,26.88,"338"
73.68,27,"318"
73.68,27.12,"304"
73.68,27.24,"293"
73.68,27.36,"285"
73.68,27.48,"310"
73.68,27.6,"318"
73.68,27.72,"310"
73.68,27.84,"284"
73.68,27.96,"256"
73.68,28.08,"240"
73.68,28.2,"224"
73.68,28.32,"208"
73.68,28.44,"206"
73.68,28.56,"193"
73.68,28.68,"189"
73.68,28.8,"209"
73.68,28.92,"201"
73.68,29.04,"188"
73.68,29.16,"170"
73.68,29.28,"183"
73.68,29.4,"169"
73.68,29.52,"168"
73.68,29.64,"169"
73.68,29.76,"169"
73.68,29.88,"170"
73.68,30,"173"
73.68,33.12,"308"
73.68,33.24,"335"
73.68,33.36,"432"
73.68,33.48,"588"
73.68,33.6,"916"
73.68,33.72,"1347"
