Longitude,Latitude
73.2,21.96
73.2,22.08
73.2,22.2
73.2,22.32
73.2,22.44
73.2,22.56
73.2,22.68
73.2,22.8
73.2,22.92
73.2,23.04
73.2,23.16
73.2,23.28
73.2,23.4
73.2,23.52
73.2,23.64
73.2,23.76
73.2,23.88
73.2,24
73.2,24.12
73.2,24.24
73.2,24.36
73.2,24.48
73.2,24.6
73.2,24.72
73.2,24.84
73.2,24.96
73.2,25.08
73.2,25.2
73.2,25.32
73.2,25.44
73.2,25.56
73.2,25.68
73.2,25.8
73.2,25.92
73.2,26.04
73.2,26.16
73.2,26.28
73.2,26.4
73.2,26.52
73.2,26.64
73.2,26.76
73.2,26.88
73.2,27
73.2,27.12
73.2,27.24
73.2,27.36
73.2,27.48
73.2,27.6
73.2,27.72
73.2,27.84
73.2,27.96
73.2,28.08
73.2,28.2
73.2,28.32
73.2,28.44
73.2,28.56
73.2,28.68
73.2,28.8
73.2,28.92
73.2,29.04
73.2,29.16
73.2,29.28
73.2,29.4
73.2,36
73.2,36.12
73.2,36.24
73.2,36.36
73.2,36.48
73.2,36.6
73.2,36.72
73.32,16.8
73.32,16.92
73.32,17.04
73.32,17.16
73.32,17.28
73.32,17.4
73.32,17.52
73.32,17.64
73.32,17.76
73.32,17.88
73.32,18
73.32,18.12
73.32,18.24
73.32,18.36
73.32,18.48
73.32,18.6
73.32,18.72
73.32,18.84
73.32,18.96
73.32,19.08
73.32,19.2
73.32,19.32
73.32,19.44
73.32,19.56
73.32,19.68
73.32,19.8
73.32,19.92
73.32,20.04
73.32,20.16
73.32,20.28
73.32,20.4
73.32,20.52
73.32,20.64
73.32,20.76
73.32,20.88
73.32,21
73.32,21.12
73.32,21.24
73.32,21.36
73.32,21.48
73.32,21.6
73.32,21.72
73.32,21.84
73.32,21.96
73.32,22.08
73.32,22.2
73.32,22.32
73.32,22.44
73.32,22.56
73.32,22.68
73.32,22.8
73.32,22.92
73.32,23.04
73.32,23.16
73.32,23.28
73.32,23.4
73.32,23.52
73.32,23.64
73.32,23.76
73.32,23.88
73.32,24
73.32,24.12
73.32,24.24
73.32,24.36
73.32,24.48
73.32,24.6
73.32,24.72
73.32,24.84
73.32,24.96
73.32,25.08
73.32,25.2
73.32,25.32
73.32,25.44
73.32,25.56
73.32,25.68
73.32,25.8
73.32,25.92
73.32,26.04
73.32,26.16
73.32,26.28
73.32,26.4
73.32,26.52
73.32,26.64
73.32,26.76
73.32,26.88
73.32,27
73.32,27.12
73.32,27.24
73.32,27.36
73.32,27.48
73.32,27.6
73.32,27.72
73.32,27.84
73.32,27.96
73.32,28.08
73.32,28.2
73.32,28.32
73.32,28.44
73.32,28.56
73.32,28.68
73.32,28.8
73.32,28.92
73.32,29.04
73.32,29.16
73.32,29.28
73.32,29.4
73.32,29.52
73.32,29.64
73.32,35.76
73.32,35.88
73.32,36
73.32,36.12
73.32,36.24
73.32,36.36
73.32,36.48
73.32,36.6
73.32,36.72
73.44,16.2
73.44,16.32
73.44,16.44
73.44,16.56
73.44,16.68
73.44,16.8
73.44,16.92
73.44,17.04
73.44,17.16
73.44,17.28
73.44,17.4
73.44,17.52
73.44,17.64
73.44,17.76
73.44,17.88
73.44,18
73.44,18.12
73.44,18.24
73.44,18.36
73.44,18.48
73.44,18.6
73.44,18.72
73.44,18.84
73.44,18.96
73.44,19.08
73.44,19.2
73.44,19.32
73.44,19.44
73.44,19.56
73.44,19.68
73.44,19.8
73.44,19.92
73.44,20.04
73.44,20.16
73.44,20.28
73.44,20.4
73.44,20.52
73.44,20.64
73.44,20.76
73.44,20.88
73.44,21
73.44,21.12
73.44,21.24
73.44,21.36
73.44,21.48
73.44,21.6
73.44,21.72
73.44,21.84
73.44,21.96
73.44,22.08
73.44,22.2
73.44,22.32
73.44,22.44
73.44,22.56
73.44,22.68
73.44,22.8
73.44,22.92
73.44,23.04
73.44,23.16
73.44,23.28
73.44,23.4
73.44,23.52
73.44,23.64
73.44,23.76
73.44,23.88
73.44,24
73.44,24.12
73.44,24.24
73.44,24.36
73.44,24.48
73.44,24.6
73.44,24.72
73.44,24.84
73.44,24.96
73.44,25.08
73.44,25.2
73.44,25.32
73.44,25.44
73.44,25.56
73.44,25.68
73.44,25.8
73.44,25.92
73.44,26.04
73.44,26.16
73.44,26.28
73.44,26.4
73.44,26.52
73.44,26.64
73.44,26.76
73.44,26.88
73.44,27
73.44,27.12
73.44,27.24
73.44,27.36
73.44,27.48
73.44,27.6
73.44,27.72
73.44,27.84
73.44,27.96
73.44,28.08
73.44,28.2
73.44,28.32
73.44,28.44
73.44,28.56
73.44,28.68
73.44,28.8
73.44,28.92
73.44,29.04
73.44,29.16
73.44,29.28
73.44,29.4
73.44,29.52
73.44,29.64
73.44,29.76
73.44,29.88
73.44,35.64
73.44,35.76
73.44,35.88
73.44,36
73.44,36.12
73.44,36.24
73.44,36.36
73.44,36.48
73.44,36.6
73.44,36.72
73.56,15.96
73.56,16.08
73.56,16.2
73.56,16.32
73.56,16.44
73.56,16.56
73.56,16.68
73.56,16.8
73.56,16.92
73.56,17.04
73.56,17.16
73.56,17.28
73.56,17.4
73.56,17.52
73.56,17.64
73.56,17.76
73.56,17.88
73.56,18
73.56,18.12
73.56,18.24
73.56,18.36
73.56,18.48
73.56,18.6
73.56,18.72
73.56,18.84
73.56,18.96
73.56,19.08
73.56,19.2
73.56,19.32
73.56,19.44
73.56,19.56
73.56,19.68
73.56,19.8
73.56,19.92
73.56,20.04
73.56,20.16
73.56,20.28
73.56,20.4
73.56,20.52
73.56,20.64
73.56,20.76
73.56,20.88
73.56,21
73.56,21.12
73.56,21.24
73.56,21.36
73.56,21.48
73.56,21.6
73.56,21.72
73.56,21.84
73.56,21.96
73.56,22.08
73.56,22.2
73.56,22.32
73.56,22.44
73.56,22.56
73.56,22.68
73.56,22.8
73.56,22.92
73.56,23.04
73.56,23.16
73.56,23.28
73.56,23.4
73.56,23.52
73.56,23.64
73.56,23.76
73.56,23.88
73.56,24
73.56,24.12
73.56,24.24
73.56,24.36
73.56,24.48
73.56,24.6
73.56,24.72
73.56,24.84
73.56,24.96
73.56,25.08
73.56,25.2
73.56,25.32
73.56,25.44
73.56,25.56
73.56,25.68
73.56,25.8
73.56,25.92
73.56,26.04
73.56,26.16
73.56,26.28
73.56,26.4
73.56,26.52
73.56,26.64
73.56,26.76
73.56,26.88
73.56,27
73.56,27.12
73.56,27.24
73.56,27.36
73.56,27.48
73.56,27.6
73.56,27.72
73.56,27.84
73.56,27.96
73.56,28.08
73.56,28.2
73.56,28.32
73.56,28.44
73.56,28.56
73.56,28.68
73.56,28.8
73.56,28.92
73.56,29.04
73.56,29.16
73.56,29.28
73.56,29.4
73.56,29.52
73.56,29.64
73.56,29.76
73.56,29.88
73.56,30
73.56,34.08
73.56,34.2
73.56,34.32
73.56,34.44
73.56,34.56
73.56,35.64
73.56,35.76
73.56,35.88
73.56,36
73.56,36.12
73.56,36.24
73.56,36.36
73.56,36.48
73.56,36.6
73.56,36.72
73.68,15.84
73.68,15.96
73.68,16.08
73.68,16.2
73.68,16.32
73.68,16.44
73.68,16.56
73.68,16.68
73.68,16.8
73.68,16.92
73.68,17.04
73.68,17.16
73.68,17.28
73.68,17.4
73.68,17.52
73.68,17.64
73.68,17.76
73.68,17.88
73.68,18
73.68,18.12
73.68,18.24
73.68,18.36
73.68,18.48
73.68,18.6
73.68,18.72
73.68,18.84
73.68,18.96
73.68,19.08
73.68,19.2
73.68,19.32
73.68,19.44
73.68,19.56
73.68,19.68
73.68,19.8
73.68,19.92
73.68,20.04
73.68,20.16
73.68,20.28
73.68,20.4
73.68,20.52
73.68,20.64
73.68,20.76
73.68,20.88
73.68,21
73.68,21.12
73.68,21.24
73.68,21.36
73.68,21.48
73.68,21.6
73.68,21.72
73.68,21.84
73.68,21.96
73.68,22.08
73.68,22.2
73.68,22.32
73.68,22.44
73.68,22.56
73.68,22.68
73.68,22.8
73.68,22.92
73.68,23.04
73.68,23.16
73.68,23.28
73.68,23.4
73.68,23.52
73.68,23.64
73.68,23.76
73.68,23.88
73.68,24
73.68,24.12
73.68,24.24
73.68,24.36
73.68,24.48
73.68,24.6
73.68,24.72
73.68,24.84
73.68,24.96
73.68,25.08
73.68,25.2
73.68,25.32
73.68,25.44
73.68,25.56
73.68,25.68
73.68,25.8
73.68,25.92
73.68,26.04
73.68,26.16
73.68,26.28
73.68,26.4
73.68,26.52
73.68,26.64
73.68,26.76
73.68,26.88
73.68,27
73.68,27.12
73.68,27.24
73.68,27.36
73.68,27.48
73.68,27.6
73.68,27.72
73.68,27.84
73.68,27.96
73.68,28.08
73.68,28.2
73.68,28.32
73.68,28.44
73.68,28.56
73.68,28.68
73.68,28.8
73.68,28.92
73.68,29.04
73.68,29.16
73.68,29.28
73.68,29.4
73.68,29.52
73.68,29.64
73.68,29.76
73.68,29.88
73.68,30
73.68,33.12
73.68,33.24
73.68,33.36
73.68,33.48
73.68,33.6
73.68,33.72
73.68,33.84
73.68,33.96
73.68,34.08
73.68,34.2
73.68,34.32
73.68,34.44
73.68,34.56
73.68,35.64
73.68,35.76
73.68,35.88
73.68,36
73.68,36.12
73.68,36.24
73.68,36.36
73.68,36.48
73.68,36.6
73.68,36.72
73.8,15.6
73.8,15.72
73.8,15.84
73.8,15.96
73.8,16.08
73.8,16.2
73.8,16.32
73.8,16.44
73.8,16.56
73.8,16.68
73.8,16.8
73.8,16.92
73.8,17.04
73.8,17.16
73.8,17.28
73.8,17.4
73.8,17.52
73.8,17.64
73.8,17.76
73.8,17.88
73.8,18
73.8,18.12
73.8,18.24
73.8,18.36
73.8,18.48
73.8,18.6
73.8,18.72
73.8,18.84
73.8,18.96
73.8,19.08
73.8,19.2
73.8,19.32
73.8,19.44
73.8,19.56
73.8,19.68
73.8,19.8
73.8,19.92
73.8,20.04
73.8,20.16
73.8,20.28
73.8,20.4
73.8,20.52
73.8,20.64
73.8,20.76
73.8,20.88
73.8,21
73.8,21.12
73.8,21.24
73.8,21.36
73.8,21.48
73.8,21.6
73.8,21.72
73.8,21.84
73.8,21.96
73.8,22.08
73.8,22.2
73.8,22.32
73.8,22.44
73.8,22.56
73.8,22.68
73.8,22.8
73.8,22.92
73.8,23.04
73.8,23.16
73.8,23.28
73.8,23.4
73.8,23.52
73.8,23.64
73.8,23.76
73.8,23.88
73.8,24
73.8,24.12
73.8,24.24
73.8,24.36
73.8,24.48
73.8,24.6
73.8,24.72
73.8,24.84
73.8,24.96
73.8,25.08
73.8,25.2
73.8,25.32
73.8,25.44
73.8,25.56
73.8,25.68
73.8,25.8
73.8,25.92
73.8,26.04
73.8,26.16
73.8,26.28
73.8,26.4
73.8,26.52
73.8,26.64
73.8,26.76
73.8,26.88
73.8,27
73.8,27.12
73.8,27.24
73.8,27.36
73.8,27.48
73.8,27.6
73.8,27.72
73.8,27.84
73.8,27.96
73.8,28.08
73.8,28.2
73.8,28.32
73.8,28.44
73.8,28.56
73.8,28.68
73.8,28.8
73.8,28.92
73.8,29.04
73.8,29.16
73.8,29.28
73.8,29.4
73.8,29.52
73.8,29.64
73.8,29.76
73.8,29.88
73.8,30
73.8,33.12
73.8,33.24
73.8,33.36
73.8,33.48
73.8,33.6
73.8,33.72
73.8,33.84
73.8,33.96
73.8,34.08
73.8,34.2
73.8,34.32
73.8,34.44
73.8,34.56
73.8,34.68
73.8,35.28
73.8,35.4
73.8,35.64
73.8,35.76
73.8,35.88
73.8,36
73.8,36.12
73.8,36.24
73.8,36.36
73.8,36.48
73.8,36.6
73.8,36.72
73.92,15.36
73.92,15.48
73.92,15.6
73.92,15.72
73.92,15.84
73.92,15.96
73.92,16.08
73.92,16.2
73.92,16.32
73.92,16.44
73.92,16.56
73.92,16.68
73.92,16.8
73.92,16.92
73.92,17.04
73.92,17.16
73.92,17.28
73.92,17.4
73.92,17.52
73.92,17.64
73.92,17.76
73.92,17.88
73.92,18
73.92,18.12
73.92,18.24
73.92,18.36
73.92,18.48
73.92,18.6
73.92,18.72
73.92,18.84
73.92,18.96
73.92,19.08
73.92,19.2
73.92,19.32
73.92,19.44
73.92,19.56
73.92,19.68
73.92,19.8
73.92,19.92
73.92,20.04
73.92,20.16
73.92,20.28
73.92,20.4
73.92,20.52
73.92,20.64
73.92,20.76
73.92,20.88
73.92,21
73.92,21.12
73.92,21.24
73.92,21.36
73.92,21.48
73.92,21.6
73.92,21.72
73.92,21.84
73.92,21.96
73.92,22.08
73.92,22.2
73.92,22.32
73.92,22.44
73.92,22.56
73.92,22.68
73.92,22.8
73.92,22.92
73.92,23.04
73.92,23.16
73.92,23.28
73.92,23.4
73.92,23.52
73.92,23.64
73.92,23.76
73.92,23.88
73.92,24
73.92,24.12
73.92,24.24
73.92,24.36
73.92,24.48
73.92,24.6
73.92,24.72
73.92,24.84
73.92,24.96
73.92,25.08
73.92,25.2
73.92,25.32
73.92,25.44
73.92,25.56
73.92,25.68
73.92,25.8
73.92,25.92
73.92,26.04
73.92,26.16
73.92,26.28
73.92,26.4
73.92,26.52
73.92,26.64
73.92,26.76
73.92,26.88
73.92,27
73.92,27.12
73.92,27.24
73.92,27.36
73.92,27.48
73.92,27.6
73.92,27.72
73.92,27.84
73.92,27.96
73.92,28.08
73.92,28.2
73.92,28.32
73.92,28.44
73.92,28.56
73.92,28.68
73.92,28.8
73.92,28.92
73.92,29.04
73.92,29.16
73.92,29.28
73.92,29.4
73.92,29.52
73.92,29.64
73.92,29.76
73.92,29.88
73.92,30
73.92,30.12
73.92,30.36
73.92,33.12
73.92,33.24
73.92,33.36
73.92,33.48
73.92,33.6
73.92,33.72
73.92,33.84
73.92,33.96
73.92,34.08
73.92,34.2
73.92,34.32
73.92,34.44
73.92,34.56
73.92,34.68
73.92,34.8
73.92,35.28
73.92,35.4
73.92,35.52
73.92,35.64
73.92,35.76
73.92,35.88
73.92,36
73.92,36.12
73.92,36.24
73.92,36.36
73.92,36.48
73.92,36.6
73.92,36.72
74.04,15
74.04,15.12
74.04,15.24
74.04,15.36
74.04,15.48
74.04,15.6
74.04,15.72
74.04,15.84
74.04,15.96
74.04,16.08
74.04,16.2
74.04,16.32
74.04,16.44
74.04,16.56
74.04,16.68
74.04,16.8
74.04,16.92
74.04,17.04
74.04,17.16
74.04,17.28
74.04,17.4
74.04,17.52
74.04,17.64
74.04,17.76
74.04,17.88
74.04,18
74.04,18.12
74.04,18.24
74.04,18.36
74.04,18.48
74.04,18.6
74.04,18.72
74.04,18.84
74.04,18.96
74.04,19.08
74.04,19.2
74.04,19.32
74.04,19.44
74.04,19.56
74.04,19.68
74.04,19.8
74.04,19.92
74.04,20.04
74.04,20.16
74.04,20.28
74.04,20.4
74.04,20.52
74.04,20.64
74.04,20.76
74.04,20.88
74.04,21
74.04,21.12
74.04,21.24
74.04,21.36
74.04,21.48
74.04,21.6
74.04,21.72
74.04,21.84
74.04,21.96
74.04,22.08
74.04,22.2
74.04,22.32
74.04,22.44
74.04,22.56
74.04,22.68
74.04,22.8
74.04,22.92
74.04,23.04
74.04,23.16
74.04,23.28
74.04,23.4
74.04,23.52
74.04,23.64
74.04,23.76
74.04,23.88
74.04,24
74.04,24.12
74.04,24.24
74.04,24.36
74.04,24.48
74.04,24.6
74.04,24.72
74.04,24.84
74.04,24.96
74.04,25.08
74.04,25.2
74.04,25.32
74.04,25.44
74.04,25.56
74.04,25.68
74.04,25.8
74.04,25.92
74.04,26.04
74.04,26.16
74.04,26.28
74.04,26.4
74.04,26.52
74.04,26.64
74.04,26.76
74.04,26.88
74.04,27
74.04,27.12
74.04,27.24
74.04,27.36
74.04,27.48
74.04,27.6
74.04,27.72
74.04,27.84
74.04,27.96
74.04,28.08
74.04,28.2
74.04,28.32
74.04,28.44
74.04,28.56
74.04,28.68
74.04,28.8
74.04,28.92
74.04,29.04
74.04,29.16
74.04,29.28
74.04,29.4
74.04,29.52
74.04,29.64
74.04,29.76
74.04,29.88
74.04,30
74.04,30.12
74.04,30.24
74.04,30.36
74.04,30.48
74.04,33
74.04,33.12
74.04,33.24
74.04,33.36
74.04,33.48
74.04,33.6
74.04,33.72
74.04,33.84
74.04,33.96
74.04,34.08
74.04,34.2
74.04,34.32
74.04,34.44
74.04,34.56
74.04,34.68
74.04,34.8
74.04,35.28
74.04,35.4
74.04,35.52
74.04,35.64
74.04,35.76
74.04,35.88
74.04,36
74.04,36.12
74.04,36.24
74.04,36.36
74.04,36.48
74.04,36.6
74.04,36.72
74.04,36.84
74.16,14.76
74.16,14.88
74.16,15
74.16,15.12
74.16,15.24
74.16,15.36
74.16,15.48
74.16,15.6
74.16,15.72
74.16,15.84
74.16,15.96
74.16,16.08
74.16,16.2
74.16,16.32
74.16,16.44
74.16,16.56
74.16,16.68
74.16,16.8
74.16,16.92
74.16,17.04
74.16,17.16
74.16,17.28
74.16,17.4
74.16,17.52
74.16,17.64
74.16,17.76
74.16,17.88
74.16,18
74.16,18.12
74.16,18.24
74.16,18.36
74.16,18.48
74.16,18.6
74.16,18.72
74.16,18.84
74.16,18.96
74.16,19.08
74.16,19.2
74.16,19.32
74.16,19.44
74.16,19.56
74.16,19.68
74.16,19.8
74.16,19.92
74.16,20.04
74.16,20.16
74.16,20.28
74.16,20.4
74.16,20.52
74.16,20.64
74.16,20.76
74.16,20.88
74.16,21
74.16,21.12
74.16,21.24
74.16,21.36
74.16,21.48
74.16,21.6
74.16,21.72
74.16,21.84
74.16,21.96
74.16,22.08
74.16,22.2
74.16,22.32
74.16,22.44
74.16,22.56
74.16,22.68
74.16,22.8
74.16,22.92
74.16,23.04
74.16,23.16
74.16,23.28
74.16,23.4
74.16,23.52
74.16,23.64
74.16,23.76
74.16,23.88
74.16,24
74.16,24.12
74.16,24.24
74.16,24.36
74.16,24.48
74.16,24.6
74.16,24.72
74.16,24.84
74.16,24.96
74.16,25.08
74.16,25.2
74.16,25.32
74.16,25.44
74.16,25.56
74.16,25.68
74.16,25.8
74.16,25.92
74.16,26.04
74.16,26.16
74.16,26.28
74.16,26.4
74.16,26.52
74.16,26.64
74.16,26.76
74.16,26.88
74.16,27
74.16,27.12
74.16,27.24
74.16,27.36
74.16,27.48
74.16,27.6
74.16,27.72
74.16,27.84
74.16,27.96
74.16,28.08
74.16,28.2
74.16,28.32
74.16,28.44
74.16,28.56
74.16,28.68
74.16,28.8
74.16,28.92
74.16,29.04
74.16,29.16
74.16,29.28
74.16,29.4
74.16,29.52
74.16,29.64
74.16,29.76
74.16,29.88
74.16,30
74.16,30.12
74.16,30.24
74.16,30.36
74.16,30.48
74.16,30.6
74.16,32.88
74.16,33
74.16,33.12
74.16,33.24
74.16,33.36
74.16,33.48
74.16,33.6
74.16,33.72
74.16,33.84
74.16,33.96
74.16,34.08
74.16,34.2
74.16,34.32
74.16,34.44
74.16,34.56
74.16,34.68
74.16,34.8
74.16,34.92
74.16,35.04
74.16,35.16
74.16,35.28
74.16,35.4
74.16,35.52
74.16,35.64
74.16,35.76
74.16,35.88
74.16,36
74.16,36.12
74.16,36.24
74.16,36.36
74.16,36.48
74.16,36.6
74.16,36.72
74.28,14.76
74.28,14.88
74.28,15
74.28,15.12
74.28,15.24
74.28,15.36
74.28,15.48
74.28,15.6
74.28,15.72
74.28,15.84
74.28,15.96
74.28,16.08
74.28,16.2
74.28,16.32
74.28,16.44
74.28,16.56
74.28,16.68
74.28,16.8
74.28,16.92
74.28,17.04
74.28,17.16
74.28,17.28
74.28,17.4
74.28,17.52
74.28,17.64
74.28,17.76
74.28,17.88
74.28,18
74.28,18.12
74.28,18.24
74.28,18.36
74.28,18.48
74.28,18.6
74.28,18.72
74.28,18.84
74.28,18.96
74.28,19.08
74.28,19.2
74.28,19.32
74.28,19.44
74.28,19.56
74.28,19.68
74.28,19.8
74.28,19.92
74.28,20.04
74.28,20.16
74.28,20.28
74.28,20.4
74.28,20.52
74.28,20.64
74.28,20.76
74.28,20.88
74.28,21
74.28,21.12
74.28,21.24
74.28,21.36
74.28,21.48
74.28,21.6
74.28,21.72
74.28,21.84
74.28,21.96
74.28,22.08
74.28,22.2
74.28,22.32
74.28,22.44
74.28,22.56
74.28,22.68
74.28,22.8
74.28,22.92
74.28,23.04
74.28,23.16
74.28,23.28
74.28,23.4
74.28,23.52
74.28,23.64
74.28,23.76
74.28,23.88
74.28,24
74.28,24.12
74.28,24.24
74.28,24.36
74.28,24.48
74.28,24.6
74.28,24.72
74.28,24.84
74.28,24.96
74.28,25.08
74.28,25.2
74.28,25.32
74.28,25.44
74.28,25.56
74.28,25.68
74.28,25.8
74.28,25.92
74.28,26.04
74.28,26.16
74.28,26.28
74.28,26.4
74.28,26.52
74.28,26.64
74.28,26.76
74.28,26.88
74.28,27
74.28,27.12
74.28,27.24
74.28,27.36
74.28,27.48
74.28,27.6
74.28,27.72
74.28,27.84
74.28,27.96
74.28,28.08
74.28,28.2
74.28,28.32
74.28,28.44
74.28,28.56
74.28,28.68
74.28,28.8
74.28,28.92
74.28,29.04
74.28,29.16
74.28,29.28
74.28,29.4
74.28,29.52
74.28,29.64
74.28,29.76
74.28,29.88
74.28,30
74.28,30.12
74.28,30.24
74.28,30.36
74.28,30.48
74.28,30.6
74.28,30.72
74.28,32.88
74.28,33
74.28,33.12
74.28,33.24
74.28,33.36
74.28,33.48
74.28,33.6
74.28,33.72
74.28,33.84
74.28,33.96
74.28,34.08
74.28,34.2
74.28,34.32
74.28,34.44
74.28,34.56
74.28,34.68
74.28,34.8
74.28,34.92
74.28,35.04
74.28,35.16
74.28,35.28
74.28,35.4
74.28,35.52
74.28,35.64
74.28,35.76
74.28,35.88
74.28,36
74.28,36.12
74.28,36.24
74.28,36.36
74.28,36.48
74.28,36.6
74.28,36.72
74.28,36.84
74.4,14.4
74.4,14.52
74.4,14.64
74.4,14.76
74.4,14.88
74.4,15
74.4,15.12
74.4,15.24
74.4,15.36
74.4,15.48
74.4,15.6
74.4,15.72
74.4,15.84
74.4,15.96
74.4,16.08
74.4,16.2
74.4,16.32
74.4,16.44
74.4,16.56
74.4,16.68
74.4,16.8
74.4,16.92
74.4,17.04
74.4,17.16
74.4,17.28
74.4,17.4
74.4,17.52
74.4,17.64
74.4,17.76
74.4,17.88
74.4,18
74.4,18.12
74.4,18.24
74.4,18.36
74.4,18.48
74.4,18.6
74.4,18.72
74.4,18.84
74.4,18.96
74.4,19.08
74.4,19.2
74.4,19.32
74.4,19.44
74.4,19.56
74.4,19.68
74.4,19.8
74.4,19.92
74.4,20.04
74.4,20.16
74.4,20.28
74.4,20.4
74.4,20.52
74.4,20.64
74.4,20.76
74.4,20.88
74.4,21
74.4,21.12
74.4,21.24
74.4,21.36
74.4,21.48
74.4,21.6
74.4,21.72
74.4,21.84
74.4,21.96
74.4,22.08
74.4,22.2
74.4,22.32
74.4,22.44
74.4,22.56
74.4,22.68
74.4,22.8
74.4,22.92
74.4,23.04
74.4,23.16
74.4,23.28
74.4,23.4
74.4,23.52
74.4,23.64
74.4,23.76
74.4,23.88
74.4,24
74.4,24.12
74.4,24.24
74.4,24.36
74.4,24.48
74.4,24.6
74.4,24.72
74.4,24.84
74.4,24.96
74.4,25.08
74.4,25.2
74.4,25.32
74.4,25.44
74.4,25.56
74.4,25.68
74.4,25.8
74.4,25.92
74.4,26.04
74.4,26.16
74.4,26.28
74.4,26.4
74.4,26.52
74.4,26.64
74.4,26.76
74.4,26.88
74.4,27
74.4,27.12
74.4,27.24
74.4,27.36
74.4,27.48
74.4,27.6
74.4,27.72
74.4,27.84
74.4,27.96
74.4,28.08
74.4,28.2
74.4,28.32
74.4,28.44
74.4,28.56
74.4,28.68
74.4,28.8
74.4,28.92
74.4,29.04
74.4,29.16
74.4,29.28
74.4,29.4
74.4,29.52
74.4,29.64
74.4,29.76
74.4,29.88
74.4,30
74.4,30.12
74.4,30.24
74.4,30.36
74.4,30.48
74.4,30.6
74.4,30.72
74.4,30.84
74.4,32.88
74.4,33
74.4,33.12
74.4,33.24
74.4,33.36
74.4,33.48
74.4,33.6
74.4,33.72
74.4,33.84
74.4,33.96
74.4,34.08
74.4,34.2
74.4,34.32
74.4,34.44
74.4,34.56
74.4,34.68
74.4,34.8
74.4,34.92
74.4,35.04
74.4,35.16
74.4,35.28
74.4,35.4
74.4,35.52
74.4,35.64
74.4,35.76
74.4,35.88
74.4,36
74.4,36.12
74.4,36.24
74.4,36.36
74.4,36.48
74.4,36.6
74.4,36.72
74.4,36.84
74.52,14.04
74.52,14.16
74.52,14.28
74.52,14.4
74.52,14.52
74.52,14.64
74.52,14.76
74.52,14.88
74.52,15
74.52,15.12
74.52,15.24
74.52,15.36
74.52,15.48
74.52,15.6
74.52,15.72
74.52,15.84
74.52,15.96
74.52,16.08
74.52,16.2
74.52,16.32
74.52,16.44
74.52,16.56
74.52,16.68
74.52,16.8
74.52,16.92
74.52,17.04
74.52,17.16
74.52,17.28
74.52,17.4
74.52,17.52
74.52,17.64
74.52,17.76
74.52,17.88
74.52,18
74.52,18.12
74.52,18.24
74.52,18.36
74.52,18.48
74.52,18.6
74.52,18.72
74.52,18.84
74.52,18.96
74.52,19.08
74.52,19.2
74.52,19.32
74.52,19.44
74.52,19.56
74.52,19.68
74.52,19.8
74.52,19.92
74.52,20.04
74.52,20.16
74.52,20.28
74.52,20.4
74.52,20.52
74.52,20.64
74.52,20.76
74.52,20.88
74.52,21
74.52,21.12
74.52,21.24
74.52,21.36
74.52,21.48
74.52,21.6
74.52,21.72
74.52,21.84
74.52,21.96
74.52,22.08
74.52,22.2
74.52,22.32
74.52,22.44
74.52,22.56
74.52,22.68
74.52,22.8
74.52,22.92
74.52,23.04
74.52,23.16
74.52,23.28
74.52,23.4
74.52,23.52
74.52,23.64
74.52,23.76
74.52,23.88
74.52,24
74.52,24.12
74.52,24.24
74.52,24.36
74.52,24.48
74.52,24.6
74.52,24.72
74.52,24.84
74.52,24.96
74.52,25.08
74.52,25.2
74.52,25.32
74.52,25.44
74.52,25.56
74.52,25.68
74.52,25.8
74.52,25.92
74.52,26.04
74.52,26.16
74.52,26.28
74.52,26.4
74.52,26.52
74.52,26.64
74.52,26.76
74.52,26.88
74.52,27
74.52,27.12
74.52,27.24
74.52,27.36
74.52,27.48
74.52,27.6
74.52,27.72
74.52,27.84
74.52,27.96
74.52,28.08
74.52,28.2
74.52,28.32
74.52,28.44
74.52,28.56
74.52,28.68
74.52,28.8
74.52,28.92
74.52,29.04
74.52,29.16
74.52,29.28
74.52,29.4
74.52,29.52
74.52,29.64
74.52,29.76
74.52,29.88
74.52,30
74.52,30.12
74.52,30.24
74.52,30.36
74.52,30.48
74.52,30.6
74.52,30.72
74.52,30.84
74.52,30.96
74.52,31.2
74.52,32.76
74.52,32.88
74.52,33
74.52,33.12
74.52,33.24
74.52,33.36
74.52,33.48
74.52,33.6
74.52,33.72
74.52,33.84
74.52,33.96
74.52,34.08
74.52,34.2
74.52,34.32
74.52,34.44
74.52,34.56
74.52,34.68
74.52,34.8
74.52,34.92
74.52,35.04
74.52,35.16
74.52,35.28
74.52,35.4
74.52,35.52
74.52,35.64
74.52,35.76
74.52,35.88
74.52,36
74.52,36.12
74.52,36.24
74.52,36.36
74.52,36.48
74.52,36.6
74.52,36.72
74.52,36.84
74.52,36.96
74.64,13.8
74.64,13.92
74.64,14.04
74.64,14.16
74.64,14.28
74.64,14.4
74.64,14.52
74.64,14.64
74.64,14.76
74.64,14.88
74.64,15
74.64,15.12
74.64,15.24
74.64,15.36
74.64,15.48
74.64,15.6
74.64,15.72
74.64,15.84
74.64,15.96
74.64,16.08
74.64,16.2
74.64,16.32
74.64,16.44
74.64,16.56
74.64,16.68
74.64,16.8
74.64,16.92
74.64,17.04
74.64,17.16
74.64,17.28
74.64,17.4
74.64,17.52
74.64,17.64
74.64,17.76
74.64,17.88
74.64,18
