long,lat,Distance,Elevation,L-Mean,L-CV,L-Skew,L-Kurtosis,,,,,,,,,,,,,,,,,
76.5,30.25,970479.5658,254,88.25600906,0.220408055,0.180347951,0.105419527,,,,,,,,,,-0.515631431,1.154278711,1.190878403,-0.392034966,0.062362328,-0.393751103,-0.87165266,-1.33685194
77,30.25,994057.4504,277,95.38315321,0.202339222,0.126721103,0.087475369,,,,,,,,,,-0.430290078,1.154278711,1.249695988,-0.373815756,0.3233836,-0.609105178,-1.616021923,-1.598648013
77.5,30.25,1020120.386,300,118.5587434,0.23519537,0.201006419,0.156879505,,,,,,,,,,-0.344948725,1.154278711,1.314712801,-0.355596546,1.17215583,-0.217507925,-0.584902101,-0.586077221
78,30.25,1048483.208,646,122.6963337,0.219918884,0.182888927,0.156523286,,,,,,,,,,-0.259607372,1.154278711,1.38546693,-0.08151626,1.323689047,-0.399581306,-0.836382557,-0.591274274
78.5,30.25,1078964.566,851,69.54599352,0.223875206,0.227228302,0.254508707,,,,,,,,,,-0.174266019,1.154278711,1.461505977,0.080872349,-0.622864735,-0.352427731,-0.220928374,0.838282825
79,30.25,1111390,1151,88.15050916,0.259879244,0.233711057,0.209006327,,,,,,,,,,-0.088924666,1.154278711,1.542394731,0.318514216,0.058498548,0.076687769,-0.130944276,0.17442641
79.5,30.25,1145594.589,2411,62.70117125,0.240666276,0.333879201,0.259496043,,,,,,,,,,-0.003583313,1.154278711,1.62772178,1.316610057,-0.87354638,-0.152302723,1.259443009,0.911045503
80,30.25,1181423.799,3571,87.92127905,0.215683565,0.304962106,0.216073897,,,,,,,,,,0.08175804,1.154278711,1.717101622,2.235491942,0.050103329,-0.450060117,0.858058301,0.277538636
80.5,30.25,1218734.331,4404,89.60918128,0.206742988,0.277388831,0.203593813,,,,,,,,,,0.167099393,1.154278711,1.810176782,2.895344192,0.111920289,-0.556618725,0.475326532,0.095460603
81,30.25,0,4858,90.13650522,0.184924279,0.289793473,0.198481462,,,,,,,,,,0.252440746,1.154278711,-1.230087901,3.25497555,0.13123276,-0.81666584,0.647509582,0.020874021
74.5,30.75,919838.9378,190,61.64317185,0.353867067,0.36282392,0.290078201,,,,,,,,,,-0.856996843,1.238558461,1.064549876,-0.442731897,-0.912294067,1.196885223,1.661211153,1.357223522
75,30.75,944681.5,215,71.81433041,0.369752823,0.177793227,0.39942591,,,,,,,,,,-0.77165549,1.238558461,1.126522336,-0.422928409,-0.539790201,1.386220212,-0.907113592,2.952550583
75.5,30.75,972069.2099,234,69.44019364,0.398752327,0.246197722,0.434098552,,,,,,,,,,-0.686314137,1.238558461,1.194843942,-0.407877757,-0.626739502,1.731851906,0.042377297,3.458406669
76,30.75,1001793.372,265,85.80677161,0.2661714,0.286179227,0.215327362,,,,,,,,,,-0.600972784,1.238558461,1.268994082,-0.383321431,-0.027337426,0.15168107,0.597341919,0.266647073
76.5,30.75,1021632.869,277,85.29842769,0.201212217,0.21181729,0.203104546,,,,,,,,,,-0.515631431,1.238558461,1.318485854,-0.373815756,-0.045954781,-0.62253743,-0.434841444,0.088322448
77,30.75,1044056.094,671,109.5201744,0.209137849,0.129944129,0.134762759,,,,,,,,,,-0.430290078,1.238558461,1.374423015,-0.061712771,0.841131407,-0.528075483,-1.571284603,-0.908749216
77.5,30.75,1068900.67,2040,103.4589299,0.212877367,0.226301347,0.232071704,,,,,,,,,,-0.344948725,1.238558461,1.436400499,1.022726281,0.619147157,-0.483505895,-0.233795004,0.510938445
78,30.75,1096001.888,2553,86.86403417,0.240771132,0.197260836,0.119066875,,,,,,,,,,-0.259607372,1.238558461,1.50400742,1.429093873,0.011383275,-0.151052993,-0.636892792,-1.137744123
78.5,30.75,1125196.629,1886,80.00157665,0.226342995,0.320630874,0.272261308,,,,,,,,,,-0.174266019,1.238558461,1.576836861,0.90073679,-0.239944234,-0.323015294,1.075549161,1.09728418
79,30.75,1156326.436,5078,57.74795558,0.205100191,0.263060238,0.228085081,,,,,,,,,,-0.088924666,1.238558461,1.654493534,3.429246253,-1.054950688,-0.576198464,0.276438016,0.452775658
79.5,30.75,1189239.214,3167,64.99122019,0.221594439,0.225860185,0.201852464,,,,,,,,,,-0.003583313,1.238558461,1.73659802,1.915467561,-0.789676674,-0.37961114,-0.239918568,0.070055213
80,30.75,1223791.24,4873,66.10170665,0.228367243,0.256580569,0.215819492,,,,,,,,,,0.08175804,1.238558461,1.822791788,3.266857644,-0.749006725,-0.298889217,0.186496753,0.273826997
75,31.25,994057.4504,219,61.41751104,0.264939816,0.286279343,0.208754805,,,,,,,,,,-0.77165549,1.322838212,1.249695988,-0.41975985,-0.920558565,0.13700239,0.598731582,0.170756833
75.5,31.25,1020120.386,231,82.44294178,0.26630646,0.199361915,0.266158878,,,,,,,,,,-0.686314137,1.322838212,1.314712801,-0.410254176,-0.150532793,0.153290788,-0.607728694,1.008252852
76,31.25,1048483.208,248,90.81937193,0.26076267,0.299255766,0.279941434,,,,,,,,,,-0.600972784,1.322838212,1.38546693,-0.396787803,0.156241759,0.087216916,0.778851257,1.209333284
76.5,31.25,1073225.291,304,85.21194561,0.226669098,0.275507235,0.218603114,,,,,,,,,,-0.515631431,1.322838212,1.447188734,-0.352427988,-0.049122061,-0.319128623,0.449208976,0.314438616
77,31.25,1094592.216,1566,69.99603642,0.208879131,0.223054147,0.145299403,,,,,,,,,,-0.430290078,1.322838212,1.500490841,0.647252132,-0.60638257,-0.531159023,-0.278867873,-0.755024977
77.5,31.25,1118314.565,2923,66.74241785,0.328950012,0.499782465,0.349987192,,,,,,,,,,-0.344948725,1.322838212,1.559668808,1.722185509,-0.72554161,0.899910352,3.562268833,2.231265013
78,31.25,1144246.073,2979,56.89453805,0.332312325,0.366356901,0.275111446,,,,,,,,,,-0.259607372,1.322838212,1.624357761,1.766545324,-1.086205862,0.939984208,1.710250814,1.138866234
78.5,31.25,1172239.836,5064,54.29311971,0.301481803,0.410576908,0.324664506,,,,,,,,,,-0.174266019,1.322838212,1.694191232,3.418156299,-1.181479019,0.572529456,2.324048105,1.861819995
79,31.25,1202152.132,5270,54.08873982,0.21306332,0.308819632,0.246188642,,,,,,,,,,-0.088924666,1.322838212,1.768810692,3.581337047,-1.188964135,-0.481289607,0.91160282,0.716897339
75,31.75,1044056.094,235,93.47973747,0.251050435,0.272872021,0.236088395,,,,,,,,,,-0.77165549,1.407117963,1.374423015,-0.407085617,0.253673771,-0.028538728,0.412630799,0.569539909
75.5,31.75,1068900.67,258,91.80484918,0.215341119,0.232233116,0.19603324,,,,,,,,,,-0.686314137,1.407117963,1.436400499,-0.388866408,0.192333428,-0.454141573,-0.151458885,-0.014844284
76,31.75,1096001.888,574,110.5095443,0.215957287,0.218944046,0.181195619,,,,,,,,,,-0.600972784,1.407117963,1.50400742,-0.138550308,0.877365638,-0.446797751,-0.335918268,-0.231317574
76.5,31.75,1125196.629,779,85.34766241,0.206102084,0.184988099,0.15181053,,,,,,,,,,-0.515631431,1.407117963,1.576836861,0.023838301,-0.044151631,-0.564257364,-0.80724493,-0.66003097
77,31.75,1145594.589,1248,62.45747971,0.209227791,0.283367939,0.179117596,,,,,,,,,,-0.430290078,1.407117963,1.62772178,0.395351753,-0.882471228,-0.527003505,0.558319741,-0.261634865
77.5,31.75,1168281.836,3955,51.90741486,0.211358478,0.299595105,0.16254609,,,,,,,,,,-0.344948725,1.407117963,1.684317573,2.539673531,-1.268851984,-0.501608831,0.783561464,-0.503404649
78,31.75,1193127.79,3921,56.76618383,0.319359648,0.399167984,0.263641552,,,,,,,,,,-0.259607372,1.407117963,1.746298494,2.512740786,-1.090906648,0.785607233,2.165686153,0.971526356
78.5,31.75,1220000.493,3565,57.82620692,0.335628164,0.403605517,0.302647219,,,,,,,,,,-0.174266019,1.407117963,1.81333536,2.230739104,-1.052084847,0.979504162,2.227281479,1.540599056
75.5,32.25,1118314.565,274,116.1811051,0.253391789,0.228995289,0.161784021,,,,,,,,,,-0.686314137,1.491397713,1.559668808,-0.376192175,1.085078291,-0.000633211,-0.196401652,-0.514522845
76,32.25,1144246.073,645,111.4099825,0.172057069,0.086594824,0.117357557,,,,,,,,,,-0.600972784,1.491397713,1.624357761,-0.082308399,0.910342876,-0.970024173,-2.172996086,-1.162682197
76.5,32.25,1172239.836,4419,129.0138714,0.187572321,0.054230797,0.124378466,,,,,,,,,,-0.515631431,1.491397713,1.694191232,2.907226285,1.555059662,-0.785105051,-2.622226049,-1.060250731
77,32.25,1197003.648,4339,68.31939813,0.281940444,0.2966189,0.413852581,,,,,,,,,,-0.430290078,1.491397713,1.755967241,2.843855121,-0.667787005,0.339625023,0.74225015,3.163028323
77.5,32.25,1218734.331,5253,53.94234335,0.217922026,0.295197129,0.229031289,,,,,,,,,,-0.344948725,1.491397713,1.810176782,3.567870675,-1.194325692,-0.423380934,0.72251521,0.466580348
78,32.25,1242571.787,4544,55.01745683,0.299626415,0.355737048,0.22847321,,,,,,,,,,-0.259607372,1.491397713,1.869641895,3.00624373,-1.154951227,0.550415943,1.562841588,0.458438261
75,32.75,1145594.589,402,95.01787386,0.194156137,0.276616189,0.275790543,,,,,,,,,,-0.77165549,1.575677464,1.62772178,-0.274798312,0.310005776,-0.706635589,0.464601849,1.148773911
75.5,32.75,1168281.836,1386,83.45178276,0.204782328,0.294492918,0.241365845,,,,,,,,,,-0.686314137,1.575677464,1.684317573,0.504667012,-0.113585462,-0.579986926,0.712740386,0.646535201
76,32.75,1193127.79,1585,82.07854261,0.204416043,0.232016418,0.133893854,,,,,,,,,,-0.600972784,1.575677464,1.746298494,0.662302783,-0.163878382,-0.584352508,-0.154466769,-0.921426095
76.5,32.75,1220000.493,1940,82.66501341,0.293672491,0.204995103,0.089614203,,,,,,,,,,-0.515631431,1.575677464,1.81333536,0.943512326,-0.142399743,0.479453873,-0.529537039,-1.56744352
77,32.75,1248769.152,5555,60.51308583,0.240290884,0.210444463,0.142377434,,,,,,,,,,-0.430290078,1.575677464,1.885101893,3.807096821,-0.953681821,-0.156776847,-0.453897015,-0.797655008
77.5,32.75,1269614.074,5429,55.80355333,0.267009099,0.246233694,0.359700621,,,,,,,,,,-0.344948725,1.575677464,1.937101807,3.707287237,-1.126161588,0.161665218,0.042876607,2.372978966
78,32.75,1292513.62,4924,54.70550349,0.306000167,0.267430109,0.326117771,,,,,,,,,,-0.259607372,1.575677464,1.994227202,3.307256761,-1.166376064,0.626381749,0.337094157,1.883022387
78.5,32.75,1317360.528,4443,67.33402609,0.41024812,0.433994919,0.376719561,,,,,,,,,,-0.174266019,1.575677464,2.056210503,2.926237634,-0.70387482,1.868864953,2.649102593,2.621276583
79,32.75,1344046.899,4433,71.07860373,0.421905911,0.470938662,0.40765196,,,,,,,,,,-0.088924666,1.575677464,2.122782544,2.918316239,-0.566735119,2.00780878,3.161901458,3.072564439
79.5,32.75,1372465.366,4680,68.12118688,0.344605641,0.437002113,0.405333015,,,,,,,,,,-0.003583313,1.575677464,2.193675485,3.113974709,-0.675046203,1.086502564,2.69084405,3.038732219
74,33.25,1160325.242,947,75.03028411,0.24976219,0.190137945,0.177073231,,,,,,,,,,-0.942338196,1.659957215,1.664468988,0.156917746,-0.422010582,-0.043892725,-0.735762319,-0.291461103
74.5,33.25,1177496.643,997,86.92243391,0.235523237,0.246007244,0.190474859,,,,,,,,,,-0.856996843,1.659957215,1.707304906,0.196524724,0.013522081,-0.213600229,0.039733361,-0.095938215
75,33.25,1197003.648,2094,89.88170097,0.207859995,0.207481806,0.13837916,,,,,,,,,,-0.77165549,1.659957215,1.755967241,1.065501817,0.121900926,-0.543305634,-0.495020275,-0.855987778
75.5,33.25,1218734.331,2633,82.25503673,0.20526553,0.19571161,0.176903307,,,,,,,,,,-0.686314137,1.659957215,1.810176782,1.492465038,-0.157414542,-0.574227864,-0.658396875,-0.293940207
76,33.25,1242571.787,4183,79.96095661,0.233016583,0.272889532,0.178424447,,,,,,,,,,-0.600972784,1.659957215,1.869641895,2.72028135,-0.241431884,-0.243475881,0.412873861,-0.271747554
76.5,33.25,1268397.41,4790,73.33303701,0.264734042,0.291433288,0.20350268,,,,,,,,,,-0.515631431,1.659957215,1.934066707,3.20111006,-0.484169784,0.134549864,0.670271089,0.094131019
77,33.25,1296092.28,4780,46.75924882,0.350784515,0.199356303,0.170684174,,,,,,,,,,-0.430290078,1.659957215,2.003154557,3.193188665,-1.457396066,1.160145709,-0.607806592,-0.384674172
77.5,33.25,1320871.884,5344,33.1547228,0.443222859,0.218191311,0.327206045,,,,,,,,,,-0.344948725,1.659957215,2.064969961,3.639955374,-1.955642013,2.261875638,-0.346366631,1.898899748
78,33.25,1342897.645,4854,30.23943918,0.582934813,0.361883943,0.326216881,,,,,,,,,,-0.259607372,1.659957215,2.119915605,3.251806992,-2.062410029,3.927037891,1.64816377,1.884468351
78.5,33.25,1366829.008,4524,31.32668967,0.59234439,0.363832377,0.300948592,,,,,,,,,,-0.174266019,1.659957215,2.17961498,2.990400938,-2.022591063,4.039186293,1.675209074,1.515816959
79,33.25,1392567.719,4990,52.52331801,0.445076154,0.416751856,0.367046708,,,,,,,,,,-0.088924666,1.659957215,2.24382298,3.359537972,-1.246295428,2.283964205,2.409759678,2.480154612
74,33.75,1213656.225,872,78.40672177,0.264950378,0.167443724,0.170967097,,,,,,,,,,-0.942338196,1.744236965,1.797508897,0.09750728,-0.298353471,0.137128273,-1.050770216,-0.38054647
74.5,33.75,1230083.36,4411,55.73318626,0.258927976,0.263570291,0.207710126,,,,,,,,,,-0.856996843,1.744236965,1.838488163,2.900889169,-1.12873868,0.065350045,0.283517824,0.155515501
75,33.75,1248769.152,1657,62.0970879,0.249122194,0.173835907,0.162805604,,,,,,,,,,-0.77165549,1.744236965,1.885101893,0.719336831,-0.895670053,-0.051520542,-0.962043305,-0.499618472
75.5,33.75,1269614.074,3677,67.19631015,0.22364843,0.226934107,0.135545801,,,,,,,,,,-0.686314137,1.744236965,1.937101807,2.319458734,-0.708918466,-0.355130569,-0.225011958,-0.897325034
76,33.75,1292513.62,3889,59.64717177,0.274755857,0.289037887,0.253269115,,,,,,,,,,-0.600972784,1.744236965,1.994227202,2.48739232,-0.985394662,0.253995249,0.637021645,0.820197813
76.5,33.75,1317360.528,4743,42.59941788,0.481137877,0.403978103,0.170226476,,,,,,,,,,-0.515631431,1.744236965,2.056210503,3.163879501,-1.609743814,2.713767226,2.232453171,-0.391351751
77,33.75,1344046.899,4519,30.2275444,0.622322452,0.379308763,0.371037537,,,,,,,,,,-0.430290078,1.744236965,2.122782544,2.986440241,-2.062845657,4.396480969,1.890029569,2.538378763
77.5,33.75,1372465.366,4874,26.73149853,0.601387441,0.311908567,0.350066277,,,,,,,,,,-0.344948725,1.744236965,2.193675485,3.267649783,-2.190883245,4.146966242,0.954478886,2.232418822
78,33.75,1393675.954,3997,28.18316928,0.605426005,0.331868613,0.351698394,,,,,,,,,,-0.259607372,1.744236965,2.246587593,2.572943392,-2.137717918,4.195100021,1.231534975,2.256230573
78.5,33.75,1416749.855,5933,29.03768687,0.623443213,0.37311985,0.377433277,,,,,,,,,,-0.174266019,1.744236965,2.304147936,4.106525573,-2.106422456,4.409838802,1.804124155,2.631689333
79,33.75,1441597.504,4248,36.87639265,0.487875462,0.32107177,0.307263556,,,,,,,,,,-0.088924666,1.744236965,2.366133085,2.771770421,-1.819341276,2.79406939,1.081669033,1.607949049
74,34.25,1267179.58,3624,55.29000229,0.177347085,0.205375461,0.214679981,,,,,,,,,,-0.942338196,1.828516716,1.931028698,2.277475338,-1.144969647,-0.906974916,-0.524257467,0.257202115
74.5,34.25,1282921.488,1584,51.05923141,0.221896575,0.283050197,0.234341462,,,,,,,,,,-0.856996843,1.828516716,1.970298591,0.661510644,-1.299915467,-0.37601012,0.553909313,0.544053052
75,34.25,1300848.6,2744,65.31048783,0.252267181,0.201881646,0.192034785,,,,,,,,,,-0.77165549,1.828516716,2.015019712,1.580392529,-0.777983961,-0.014036894,-0.572753484,-0.073179694
75.5,34.25,1320871.884,3867,57.69026262,0.235485059,0.207220932,0.261409955,,,,,,,,,,-0.686314137,1.828516716,2.064969961,2.46996525,-1.057063609,-0.214055255,-0.498641345,0.938968499
76,34.25,1342897.645,3612,58.14000083,0.288238585,0.157784912,0.199166197,,,,,,,,,,-0.600972784,1.828516716,2.119915605,2.267969663,-1.040592602,0.414689657,-1.18483968,0.030863954
76.5,34.25,1366829.008,4322,40.40819885,0.447026716,0.410558619,0.255782191,,,,,,,,,,-0.515631431,1.828516716,2.17961498,2.830388748,-1.689994019,2.307212053,2.323794244,0.856862305
77,34.25,1392567.719,3907,31.97843932,0.635964193,0.381702238,0.356832016,,,,,,,,,,-0.430290078,1.828516716,2.24382298,2.501650832,-1.998721682,4.559070579,1.923252279,2.331127488
77.5,34.25,1420015.525,4873,29.12352361,0.607983345,0.350551307,0.366385452,,,,,,,,,,-0.344948725,1.828516716,2.312294503,3.266857644,-2.103278811,4.225579775,1.490860736,2.470507226
78,34.25,1444807,5329,26.20876556,0.598003522,0.314521957,0.366187918,,,,,,,,,,-0.259607372,1.828516716,2.37413952,3.628073281,-2.210027578,4.106634874,0.990754134,2.467625306
78.5,34.25,1467076.857,4995,27.16839458,0.605135626,0.340018996,0.375875241,,,,,,,,,,-0.174266019,1.828516716,2.429694089,3.363498669,-2.174882563,4.191639128,1.34466664,2.608958386
79,34.25,1491086.123,5595,27.81142079,0.601354259,0.343974641,0.375205961,,,,,,,,,,-0.088924666,1.828516716,2.489587801,3.838782403,-2.151332665,4.146570761,1.399573103,2.599193934
79.5,34.25,1516752.124,5529,37.50659513,0.482507851,0.33263698,0.316516516,,,,,,,,,,-0.003583313,1.828516716,2.553614418,3.786501192,-1.796261028,2.730095314,1.242200319,1.742944995
74,34.75,1320871.884,2707,55.0278106,0.175170593,0.244998752,0.237805915,,,,,,,,,,-0.942338196,1.912796467,2.064969961,1.551083365,-1.154572036,-0.932915519,0.025734953,0.594597646
74.5,34.75,1335981.347,3194,57.14181419,0.204595165,0.280423954,0.199772913,,,,,,,,,,-0.856996843,1.912796467,2.102662152,1.936855329,-1.077149734,-0.582217635,0.517455659,0.039715629
75,34.75,1353205.742,2699,53.81695711,0.228442156,0.191268632,0.180757837,,,,,,,,,,-0.77165549,1.912796467,2.145630269,1.544746249,-1.198917781,-0.297996363,-0.720067781,-0.237704589
75.5,34.75,1372465.366,4709,56.23587453,0.246876127,0.194126984,0.234171247,,,,,,,,,,-0.686314137,1.912796467,2.193675485,3.136946756,-1.110328454,-0.078290377,-0.68039233,0.541569702
76,34.75,1393675.954,4856,57.97750264,0.306046029,0.199515526,0.242007268,,,,,,,,,,-0.600972784,1.912796467,2.246587593,3.253391271,-1.046543862,0.626928357,-0.605596492,0.655893234
76.5,34.75,1416749.855,4487,42.00283157,0.476911265,0.220964918,0.312478625,,,,,,,,,,-0.515631431,1.912796467,2.304147936,2.961091775,-1.631592918,2.66339219,-0.307867486,1.684034234
77,34.75,1441597.504,4847,31.43907063,0.638372591,0.364444072,0.367356479,,,,,,,,,,-0.430290078,1.912796467,2.366133085,3.246262015,-2.018475274,4.587775163,1.683699727,2.484674012
77.5,34.75,1468128.918,4209,31.14587588,0.63121393,0.368055132,0.387952683,,,,,,,,,,-0.344948725,1.912796467,2.432318569,2.740876978,-2.029213105,4.502454389,1.733823166,2.785162078
78,34.75,1496254.533,6014,27.6477238,0.623770314,0.33088548,0.385021435,,,,,,,,,,-0.259607372,1.912796467,2.502480959,4.170688877,-2.157327829,4.413737367,1.217888564,2.742396672
78.5,34.75,1517769.738,5018,26.28574367,0.613754594,0.311866584,0.390637214,,,,,,,,,,-0.174266019,1.912796467,2.556152966,3.381717879,-2.207208367,4.294364626,0.95389614,2.82432801
79,34.75,1540989.375,5410,26.46674728,0.619080009,0.328566664,0.395071512,,,,,,,,,,-0.088924666,1.912796467,2.614076864,3.692236585,-2.200579373,4.357835788,1.185702161,2.889022147
79.5,34.75,1565837.661,5235,27.92120968,0.590870631,0.314964241,0.372233343,,,,,,,,,,-0.003583313,1.912796467,2.676063602,3.553612163,-2.147311807,4.021621241,0.996893272,2.55582496
80,34.75,1592238.282,5487,34.21277797,0.486248601,0.302184943,0.33884064,,,,,,,,,,0.08175804,1.912796467,2.741922809,3.753231331,-1.916892283,2.774679585,0.819509797,2.068642529
74,35.25,1374713.528,3963,49.58938229,0.206828335,0.205047558,0.246713506,,,,,,,,,,-0.942338196,1.997076217,2.199283769,2.546010648,-1.35374655,-0.555601513,-0.528808936,0.724554836
74.5,35.25,1389237.5,4631,46.86861698,0.258375544,0.259330467,0.250697411,,,,,,,,,,-0.856996843,1.997076217,2.235515389,3.075159871,-1.453390616,0.058765863,0.224666805,0.782677969
75,35.25,1405809.525,4041,51.00407126,0.255285383,0.24470293,0.207086507,,,,,,,,,,-0.77165549,1.997076217,2.276856099,2.607797533,-1.301935627,0.021935662,0.021628786,0.14641722
75.5,35.25,1424358.058,3831,55.15757109,0.258011786,0.201524916,0.233212084,,,,,,,,,,-0.686314137,1.997076217,2.323127422,2.441448226,-1.149819747,0.0544304,-0.577705086,0.527576005
76,35.25,1444807,4384,55.51897587,0.332062726,0.196863487,0.226870035,,,,,,,,,,-0.600972784,1.997076217,2.37413952,2.879501401,-1.136583823,0.937009353,-0.642408208,0.435048759
76.5,35.25,1467076.857,4801,45.71050954,0.456827221,0.155515133,0.270901573,,,,,,,,,,-0.515631431,1.997076217,2.429694089,3.209823596,-1.495804614,2.424019745,-1.216345423,1.077446343
77,35.25,1491086.123,5189,31.88337176,0.62689188,0.335415635,0.324344748,,,,,,,,,,-0.430290078,1.997076217,2.489587801,3.517173743,-2.002203393,4.450941871,1.280769533,1.85715489
