Longitude,Latitude,Elevation (m),Distance (m),L-CV,L-Skew,L-kurtosis,,,,,,,,,,,Longitude,Latitude,Elevation (m),Distance (m),L-CV,L-Skew,L-kurtosis
93.75,25.5,1174,639652.9714,0.219267736,0.344748235,0.286929823,,,,,,,,,,,2.462064377,0.343503415,0.35105356,0.355098094,-0.416855449,1.532359392,1.456598841
94,25.5,1460,662769.6917,0.20299918,0.35595729,0.285079903,,,,,,,,,,,2.504982049,0.343503415,0.579966375,0.412861039,-0.612557162,1.700955308,1.427071732
94.25,25.5,2111,686232.6828,0.205631567,0.351678783,0.284863565,,,,,,,,,,,2.547899722,0.343503415,1.101023169,0.471489229,-0.580891005,1.636602086,1.423618698
94.5,25.5,1346,710007.7626,0.210366767,0.336881657,0.264460003,,,,,,,,,,,2.590817395,0.343503415,0.488721407,0.530897251,-0.523929173,1.414037828,1.097951527
70.75,25.75,167,279233.2716,0.355443855,0.334555378,0.240110683,,,,,,,,,,,-1.486361508,0.385644919,-0.454943662,-0.545501258,1.221267802,1.379048158,0.709304967
71,25.75,221,283349.9656,0.340889139,0.324325039,0.242370346,,,,,,,,,,,-1.443443835,0.385644919,-0.411722361,-0.535214662,1.046182633,1.225173155,0.745372103
71.25,25.75,259,290081.3106,0.33682575,0.347493134,0.253341427,,,,,,,,,,,-1.400526162,0.385644919,-0.381307372,-0.518394701,0.997302316,1.573645545,0.92048471
71.5,25.75,160,299250.9119,0.331772114,0.348387261,0.249307575,,,,,,,,,,,-1.35760849,0.385644919,-0.460546423,-0.495482144,0.936509875,1.587094151,0.856099228
71.75,25.75,134,310642.9466,0.306246592,0.314221147,0.218026745,,,,,,,,,,,-1.314690817,0.385644919,-0.481356679,-0.467016278,0.62945199,1.073200047,0.356816826
72,25.75,110,324023.07,0.317624406,0.324973445,0.205351203,,,,,,,,,,,-1.271773144,0.385644919,-0.500566146,-0.433582671,0.766320788,1.234925859,0.154498824
72.25,25.75,115,339156.0892,0.308426663,0.309188494,0.184261342,,,,,,,,,,,-1.228855472,0.385644919,-0.496564174,-0.395769013,0.655677036,0.99750368,-0.182122565
72.5,25.75,149,355818.4176,0.296994117,0.26413831,0.126512493,,,,,,,,,,,-1.185937799,0.385644919,-0.469350762,-0.354133991,0.518149843,0.319901775,-1.103868696
72.75,25.75,155,361201.75,0.295439715,0.237573086,0.167498636,,,,,,,,,,,-1.143020126,0.385644919,-0.464548395,-0.34068238,0.499451248,-0.079666991,-0.449676978
73,25.75,176,362268.8085,0.299888782,0.235694715,0.170234195,,,,,,,,,,,-1.100102454,0.385644919,-0.447740112,-0.338016066,0.552971059,-0.107919656,-0.406013928
73.25,25.75,212,365451.3295,0.310118521,0.280641319,0.199720269,,,,,,,,,,,-1.057184781,0.385644919,-0.418925911,-0.330063736,0.67602915,0.568124298,0.064621853
73.5,25.75,240,370694.8076,0.305216241,0.215194239,0.090904972,,,,,,,,,,,-1.014267108,0.385644919,-0.396514866,-0.316961586,0.617057438,-0.416268266,-1.672210667
73.75,25.75,302,377913.4699,0.260140163,0.283597237,0.195791357,,,,,,,,,,,-0.971349436,0.385644919,-0.34689041,-0.298923941,0.074817199,0.612584397,0.001911349
74,25.75,524,386996.795,0.255886484,0.253409086,0.213290153,,,,,,,,,,,-0.928431763,0.385644919,-0.16920284,-0.276226966,0.023647798,0.158523019,0.281214708
74.25,25.75,502,397817.091,0.244456482,0.233715753,0.181171029,,,,,,,,,,,-0.88551409,0.385644919,-0.186811518,-0.249189733,-0.113848793,-0.137685315,-0.231447948
74.5,25.75,442,410236.9147,0.265552445,0.284355197,0.234465423,,,,,,,,,,,-0.842596418,0.385644919,-0.234835185,-0.218155677,0.139923952,0.623984909,0.619199334
74.75,25.75,399,424115.8025,0.237115872,0.245065635,0.200031233,,,,,,,,,,,-0.799678745,0.385644919,-0.269252147,-0.183475782,-0.202152263,0.033028786,0.069585239
75,25.75,350,439315.4632,0.235231542,0.254824263,0.205843886,,,,,,,,,,,-0.756761072,0.385644919,-0.308471476,-0.145495603,-0.224819709,0.179808762,0.16236268
75.25,25.75,328,455703.8063,0.292436932,0.325561126,0.194245849,,,,,,,,,,,-0.7138434,0.385644919,-0.326080154,-0.104545202,0.463329433,1.243765197,-0.022756953
75.5,25.75,340,473157.2471,0.244884992,0.27118039,0.218344657,,,,,,,,,,,-0.670925727,0.385644919,-0.31647542,-0.060933387,-0.108694055,0.425822026,0.361891112
75.75,25.75,314,491562.4288,0.265747062,0.259587352,0.19953643,,,,,,,,,,,-0.628008055,0.385644919,-0.337285676,-0.014943407,0.142265087,0.251450604,0.061687545
76,25.75,286,510816.4347,0.236795599,0.205951777,0.163583775,,,,,,,,,,,-0.585090382,0.385644919,-0.359696721,0.033167574,-0.20600497,-0.555284565,-0.51216321
76.25,25.75,230,530826.8941,0.247845111,0.249855216,0.216779903,,,,,,,,,,,-0.542172709,0.385644919,-0.404518811,0.083168744,-0.073085464,0.105069096,0.33691562
76.5,25.75,219,551511.5585,0.246422217,0.144894684,0.142706666,,,,,,,,,,,-0.499255037,0.385644919,-0.41332315,0.134854585,-0.09020209,-1.47364713,-0.845388803
76.75,25.75,238,572797.2946,0.236972256,0.153960693,0.168368171,,,,,,,,,,,-0.456337364,0.385644919,-0.398115655,0.188042355,-0.203879884,-1.337284869,-0.435798078
77,25.75,394,594619.6071,0.238575061,0.17284487,0.183233176,,,,,,,,,,,-0.413419691,0.385644919,-0.273254119,0.242570897,-0.184599028,-1.053247087,-0.198533421
77.25,25.75,309,616921.5791,0.241795612,0.322643564,0.246464021,,,,,,,,,,,-0.370502019,0.385644919,-0.341287649,0.298297988,-0.145857584,1.199882011,0.810712438
77.5,25.75,416,639652.9714,0.255885709,0.333944407,0.241328481,,,,,,,,,,,-0.327584346,0.385644919,-0.255645441,0.355098094,0.023638475,1.369858515,0.728742594
77.75,25.75,349,662769.6917,0.239823974,0.269786749,0.201403949,,,,,,,,,,,-0.284666673,0.385644919,-0.30927187,0.412861039,-0.169575297,0.404860207,0.091495558
78,25.75,244,686232.6828,0.223365427,0.181657252,0.168528226,,,,,,,,,,,-0.241749001,0.385644919,-0.393313288,0.471489229,-0.367562497,-0.920699641,-0.433243394
78.25,25.75,215,710007.7626,0.248086024,0.217216892,0.130963211,,,,,,,,,,,-0.198831328,0.385644919,-0.416524728,0.530897251,-0.070187414,-0.385845448,-1.032829495
78.5,25.75,197,734064.4589,0.256335383,0.246336822,0.184197639,,,,,,,,,,,-0.155913655,0.385644919,-0.430931828,0.591008963,0.029047804,0.052148769,-0.183139347
78.75,25.75,167,758376.0622,0.248976323,0.185040614,0.155900031,,,,,,,,,,,-0.112995983,0.385644919,-0.454943662,0.651757624,-0.05947761,-0.869810337,-0.634805677
79,25.75,169,782918.8305,0.247492885,0.205900837,0.191307237,,,,,,,,,,,-0.07007831,0.385644919,-0.453342873,0.713083909,-0.077322547,-0.556050756,-0.069660991
79.25,25.75,150,807671.6718,0.261122263,0.269079455,0.169478814,,,,,,,,,,,-0.027160637,0.385644919,-0.468550368,0.774935114,0.086631318,0.394221765,-0.418070783
79.5,25.75,148,832615.8258,0.258660341,0.200942562,0.226576288,,,,,,,,,,,0.015757035,0.385644919,-0.470151157,0.837264362,0.05701576,-0.6306284,0.493278562
79.75,25.75,131,857734.6521,0.23547051,0.202955704,0.183654635,,,,,,,,,,,0.058674708,0.385644919,-0.483757863,0.900030073,-0.221945056,-0.600348638,-0.191806392
80,25.75,126,846865.3355,0.246581422,0.236927681,0.166961112,,,,,,,,,,,0.101592381,0.385644919,-0.487759835,0.872870349,-0.088286942,-0.089374557,-0.458256555
80.25,25.75,106,828898.7952,0.276994572,0.161859582,0.219303772,,,,,,,,,,,0.144510053,0.385644919,-0.503767724,0.827976425,0.277566399,-1.218477313,0.377199825
80.5,25.75,108,811485.9487,0.21239389,0.19670221,0.167718108,,,,,,,,,,,0.187427726,0.385644919,-0.502166935,0.784466045,-0.499544007,-0.694407731,-0.446173922
80.75,25.75,116,794663.2568,0.238056731,0.23069229,0.130716449,,,,,,,,,,,0.230345399,0.385644919,-0.495763779,0.742430314,-0.190834251,-0.183161362,-1.036768135
81,25.75,108,778468.9821,0.237863674,0.206316151,0.181404627,,,,,,,,,,,0.273263071,0.385644919,-0.502166935,0.701964842,-0.193156619,-0.549803999,-0.227719422
81.25,25.75,105,762943.1359,0.229249329,0.259471934,0.167264887,,,,,,,,,,,0.316180744,0.385644919,-0.504568118,0.663169607,-0.296782416,0.249714597,-0.453407914
81.5,25.75,105,748127.2665,0.227114947,0.19074343,0.136705465,,,,,,,,,,,0.359098417,0.385644919,-0.504568118,0.626148428,-0.322457849,-0.784034017,-0.941175713
81.75,25.75,104,729316.6185,0.226788171,0.223940133,0.210311374,,,,,,,,,,,0.402016089,0.385644919,-0.505368513,0.579145288,-0.326388783,-0.284720869,0.233669552
82,25.75,105,708374.9273,0.25355442,0.232091928,0.169755458,,,,,,,,,,,0.444933762,0.385644919,-0.504568118,0.526817201,-0.00440564,-0.162109342,-0.413655188
82.25,25.75,98,687918.0893,0.289241546,0.265058351,0.201396854,,,,,,,,,,,0.487851434,0.385644919,-0.51017088,0.475700641,0.42489071,0.333740154,0.091382312
82.5,25.75,86,667990.6733,0.253132801,0.295760377,0.164976337,,,,,,,,,,,0.530769107,0.385644919,-0.519775613,0.425906976,-0.009477483,0.79553075,-0.489936124
82.75,25.75,83,648641.5411,0.243326161,0.273928305,0.202070381,,,,,,,,,,,0.57368678,0.385644919,-0.522176797,0.377558298,-0.127445928,0.467153543,0.102132672
83,25.75,79,628697.1137,0.228770662,0.21184057,0.177412883,,,,,,,,,,,0.616604452,0.385644919,-0.525378374,0.327722126,-0.302540515,-0.466710957,-0.291432806
83.25,25.75,77,609367.1657,0.218776062,0.26236768,0.186196172,,,,,,,,,,,0.659522125,0.385644919,-0.526979163,0.279421384,-0.422770015,0.293269647,-0.151240182
83.5,25.75,74,590711.8996,0.222265977,0.190820196,0.162807457,,,,,,,,,,,0.702439798,0.385644919,-0.529380347,0.232806506,-0.380788271,-0.782879376,-0.524554247
83.75,25.75,69,572797.2946,0.182292786,0.159204949,0.157130116,,,,,,,,,,,0.74535747,0.385644919,-0.533382319,0.188042355,-0.861643608,-1.258405771,-0.615171934
84,25.75,63,551511.5585,0.197145716,0.170454688,0.16846563,,,,,,,,,,,0.788275143,0.385644919,-0.538184686,0.134854585,-0.682971091,-1.089197926,-0.434242506
84.25,25.75,59,530826.8941,0.191585945,0.160037029,0.161060136,,,,,,,,,,,0.831192816,0.385644919,-0.541386264,0.083168744,-0.749852055,-1.245890418,-0.552443744
84.5,25.75,60,510816.4347,0.247156348,0.254614185,0.181796627,,,,,,,,,,,0.874110488,0.385644919,-0.540585869,0.033167574,-0.081370901,0.176648969,-0.221462596
84.75,25.75,55,491562.4288,0.218760895,0.154395774,0.169994016,,,,,,,,,,,0.917028161,0.385644919,-0.544587841,-0.014943407,-0.422952465,-1.330740795,-0.409847494
85,25.75,54,473157.2471,0.215667147,0.162414991,0.14737889,,,,,,,,,,,0.959945834,0.385644919,-0.545388236,-0.060933387,-0.460168539,-1.210123381,-0.77081408
85.25,25.75,52,455703.8063,0.191994014,0.111558699,0.121166162,,,,,,,,,,,1.002863506,0.385644919,-0.546989025,-0.104545202,-0.744943211,-1.975055226,-1.189203036
85.5,25.75,51,439315.4632,0.243827119,0.30085133,0.246853232,,,,,,,,,,,1.045781179,0.385644919,-0.547789419,-0.145495603,-0.121419681,0.87210401,0.816924747
85.75,25.75,54,424115.8025,0.280581589,0.361670252,0.305416436,,,,,,,,,,,1.088698852,0.385644919,-0.545388236,-0.183475782,0.320716226,1.786884234,1.751669034
86,25.75,49,410236.9147,0.212011042,0.111030659,0.123658099,,,,,,,,,,,1.131616524,0.385644919,-0.549390208,-0.218155677,-0.504149456,-1.9829975,-1.149428506
86.25,25.75,43,397817.091,0.200040995,0.112772663,0.154722394,,,,,,,,,,,1.174534197,0.385644919,-0.554192575,-0.249189733,-0.648142489,-1.956795937,-0.653602283
86.5,25.75,42,386996.795,0.196690629,0.080800638,0.145455496,,,,,,,,,,,1.21745187,0.385644919,-0.554992969,-0.276226966,-0.688445535,-2.437688647,-0.80151393
86.75,25.75,43,377913.4699,0.222916037,0.18144185,0.126277047,,,,,,,,,,,1.260369542,0.385644919,-0.554192575,-0.298923941,-0.372968409,-0.923939513,-1.107626718
87,25.75,45,370694.8076,0.232587327,0.236317206,0.180366734,,,,,,,,,,,1.303287215,0.385644919,-0.552591786,-0.316961586,-0.25662815,-0.09855674,-0.244285533
87.25,25.75,41,365451.3295,0.190970622,0.223019801,0.172439185,,,,,,,,,,,1.346204888,0.385644919,-0.555793364,-0.330063736,-0.757254049,-0.298563625,-0.370819443
87.5,25.75,36,362268.8085,0.215171546,0.234783016,0.212269506,,,,,,,,,,,1.38912256,0.385644919,-0.559795336,-0.338016066,-0.466130345,-0.121632563,0.264923865
87.75,25.75,38,361201.75,0.206118958,0.281533165,0.269014296,,,,,,,,,,,1.432040233,0.385644919,-0.558194547,-0.34068238,-0.575027962,0.581538595,1.170643918
88,25.75,37,361201.75,0.199168087,0.273104953,0.211102867,,,,,,,,,,,1.474957906,0.385644919,-0.558994942,-0.34068238,-0.658643088,0.454769467,0.246302801
88.25,25.75,36,362268.8085,0.191462907,0.247516383,0.22708399,,,,,,,,,,,1.517875578,0.385644919,-0.559795336,-0.338016066,-0.751332134,0.0698906,0.501382141
90,25.75,30,397817.091,0.238987326,0.186352114,0.199133388,,,,,,,,,,,1.818299287,0.385644919,-0.564597703,-0.249189733,-0.179639709,-0.850084004,0.055254475
90.25,25.75,156,410236.9147,0.260730677,0.291391579,0.18100311,,,,,,,,,,,1.861216959,0.385644919,-0.463748001,-0.218155677,0.081920755,0.729819457,-0.234128151
90.5,25.75,224,423204.7089,0.235442703,0.283232494,0.153180163,,,,,,,,,,,1.904134632,0.385644919,-0.409321178,-0.185752378,-0.222279559,0.607098281,-0.678218279
90.75,25.75,286,434900.1412,0.221562443,0.253038327,0.211471175,,,,,,,,,,,1.947052305,0.385644919,-0.359696721,-0.156528397,-0.389251395,0.152946416,0.252181472
91,25.75,585,448015.633,0.245513379,0.283843405,0.170136415,,,,,,,,,,,1.989969977,0.385644919,-0.120378778,-0.123756039,-0.101134907,0.616287022,-0.407574622
91.25,25.75,828,462430.3817,0.250062851,0.33060951,0.194794133,,,,,,,,,,,2.03288765,0.385644919,0.074117076,-0.08773716,-0.04640728,1.319698174,-0.014005633
91.5,25.75,575,478026.9235,0.263758989,0.380873205,0.220221936,,,,,,,,,,,2.075805323,0.385644919,-0.128382722,-0.048765274,0.11834967,2.07571674,0.391854907
91.75,25.75,743,494693.3855,0.278048849,0.373741501,0.252330129,,,,,,,,,,,2.118722995,0.385644919,0.006083547,-0.007119923,0.290248767,1.96844845,0.904343089
92,25.75,909,512325.4731,0.312298779,0.422312154,0.312357424,,,,,,,,,,,2.161640668,0.385644919,0.138949028,0.036938286,0.702256446,2.699001893,1.862456157
92.25,25.75,775,530826.8941,0.225600393,0.283826727,0.188939088,,,,,,,,,,,2.204558341,0.385644919,0.03169617,0.083168744,-0.340677094,0.616036167,-0.107459705
92.5,25.75,734,550109.9943,0.208799766,0.329263686,0.244345477,,,,,,,,,,,2.247476013,0.385644919,-0.001120003,0.131352424,-0.542779327,1.299455573,0.776897742
92.75,25.75,170,570095.387,0.203908483,0.351438566,0.299613226,,,,,,,,,,,2.290393686,0.385644919,-0.452542479,0.181290959,-0.601618751,1.632988971,1.659042316
93,25.75,136,590711.8996,0.177616704,0.204525111,0.184467884,,,,,,,,,,,2.333311359,0.385644919,-0.47975589,0.232806506,-0.917894283,-0.576743114,-0.178825889
93.25,25.75,142,611895.6199,0.181957006,0.240013483,0.20622438,,,,,,,,,,,2.376229031,0.385644919,-0.474953523,0.285739364,-0.865682855,-0.042960866,0.168435855
93.5,25.75,227,633589.79,0.191995194,0.290450594,0.235028807,,,,,,,,,,,2.419146704,0.385644919,-0.406919994,0.339947709,-0.744929016,0.715666058,0.62819167
93.75,25.75,546,655743.6405,0.20997949,0.36564763,0.266827296,,,,,,,,,,,2.462064377,0.385644919,-0.151594161,0.395304681,-0.528587901,1.846708161,1.135736577
94,25.75,919,678312.1784,0.181118544,0.364097296,0.296745438,,,,,,,,,,,2.504982049,0.385644919,0.146952972,0.451697855,-0.875769088,1.823389516,1.61326872
94.25,25.75,670,701255.3925,0.17585261,0.324537902,0.304618131,,,,,,,,,,,2.547899722,0.385644919,-0.052345248,0.509027251,-0.939115356,1.228374837,1.738927056
94.5,25.75,1136,724537.6169,0.172520399,0.271041943,0.28157541,,,,,,,,,,,2.590817395,0.385644919,0.32063857,0.56720375,-0.979200008,0.423739638,1.371135502
94.75,25.75,822,748127.2665,0.177729209,0.214072665,0.222601475,,,,,,,,,,,2.633735067,0.385644919,0.06931471,0.626148428,-0.91654091,-0.433137912,0.429835419
70.25,26,73,277847.5,0.365675365,0.379123485,0.270479828,,,,,,,,,,,-1.572196853,0.427786423,-0.530180741,-0.548963957,1.344347197,2.049399121,1.1940357
70.5,26,129,295355.9498,0.340759546,0.298071967,0.194472801,,,,,,,,,,,-1.52927918,0.427786423,-0.485358651,-0.505214688,1.044623701,0.830299482,-0.019134506
70.75,26,195,306892.582,0.335059346,0.304708652,0.207886423,,,,,,,,,,,-1.486361508,0.427786423,-0.432532617,-0.476387508,0.976053454,0.930122169,0.194964206
71,26,244,310642.9466,0.31379781,0.266946017,0.197065923,,,,,,,,,,,-1.443443835,0.427786423,-0.393313288,-0.467016278,0.720288958,0.362132626,0.022255066
71.25,26,215,316794.895,0.302982875,0.269518429,0.203530584,,,,,,,,,,,-1.400526162,0.427786423,-0.416524728,-0.451644086,0.590191283,0.400824394,0.125439396
71.5,26,199,325212.1499,0.32505532,0.335944265,0.242957038,,,,,,,,,,,-1.35760849,0.427786423,-0.429331039,-0.430611456,0.855710565,1.399938472,0.754736465
71.75,26,166,335724.4112,0.313599472,0.307023441,0.196575602,,,,,,,,,,,-1.314690817,0.427786423,-0.455744056,-0.404343924,0.717903062,0.964939017,0.014428911
72,26,133,348141.9297,0.304588729,0.296184753,0.192976013,,,,,,,,,,,-1.271773144,0.427786423,-0.482157074,-0.373315629,0.609508817,0.801913809,-0.043025174
72.25,26,114,362268.8085,0.301236592,0.274509549,0.222205131,,,,,,,,,,,-1.228855472,0.427786423,-0.497364568,-0.338016066,0.569184466,0.475896061,0.423509257
72.5,26,139,377913.4699,0.30810444,0.292407224,0.164921438,,,,,,,,,,,-1.185937799,0.427786423,-0.477354707,-0.298923941,0.651800872,0.74509582,-0.490812383
72.75,26,164,388986.5,0.271572024,0.19785701,0.132016591,,,,,,,,,,,-1.143020126,0.427786423,-0.457344845,-0.271255187,0.212336152,-0.677038331,-1.016016191
73,26,181,389977.5368,0.281844765,0.206901636,0.128912836,,,,,,,,,,,-1.100102454,0.427786423,-0.443738139,-0.268778832,0.335911533,-0.540997692,-1.065556125
73.25,26,206,392935.7027,0.312880197,0.301464686,0.176606405,,,,,,,,,,,-1.057184781,0.427786423,-0.423728278,-0.26138711,0.709250582,0.881329526,-0.304305235
73.5,26,237,397817.091,0.317019146,0.304026639,0.181984919,,,,,,,,,,,-1.014267108,0.427786423,-0.39891605,-0.249189733,0.759039845,0.91986398,-0.218457213
73.75,26,278,404552.0661,0.27718659,0.277100051,0.189035045,,,,,,,,,,,-0.971349436,0.427786423,-0.366099877,-0.232360702,0.279876269,0.514859922,-0.105928107
74,26,340,413050.0062,0.262493878,0.198538431,0.150700814,,,,,,,,,,,-0.928431763,0.427786423,-0.31647542,-0.211126459,0.103131086,-0.666789046,-0.717791888
74.25,26,497,423204.7089,0.257343291,0.249014564,0.165425188,,,,,,,,,,,-0.88551409,0.427786423,-0.19081349,-0.185752378,0.041172379,0.09242481,-0.482771883
74.5,26,435,434900.1412,0.283586233,0.331146159,0.244063888,,,,,,,,,,,-0.842596418,0.427786423,-0.240437947,-0.156528397,0.356860428,1.327769937,0.772403219
74.75,26,413,448015.633,0.250679786,0.239338738,0.231942523,,,,,,,,,,,-0.799678745,0.427786423,-0.258046625,-0.123756039,-0.038985894,-0.053109737,0.578930596
75,26,367,462430.3817,0.268132658,0.301904291,0.18662097,,,,,,,,,,,-0.756761072,0.427786423,-0.29486477,-0.08773716,0.170962485,0.887941645,-0.144459858
75.25,26,329,478026.9235,0.255649123,0.188559323,0.132927816,,,,,,,,,,,-0.7138434,0.427786423,-0.325279759,-0.048765274,0.020792476,-0.816885272,-1.001471864
75.5,26,322,494693.3855,0.233500344,0.187940737,0.150847012,,,,,,,,,,,-0.670925727,0.427786423,-0.330882521,-0.007119923,-0.245645061,-0.826189452,-0.715458379
75.75,26,293,512325.4731,0.249789716,0.211664854,0.184633512,,,,,,,,,,,-0.628008055,0.427786423,-0.35409396,0.036938286,-0.049692943,-0.469353909,-0.176182252
76,26,267,530826.8941,0.227068938,0.18942333,0.196346552,,,,,,,,,,,-0.585090382,0.427786423,-0.374904216,0.083168744,-0.323011312,-0.803889702,0.010772977
76.25,26,269,550109.9943,0.268265297,0.236536659,0.168678136,,,,,,,,,,,-0.542172709,0.427786423,-0.373303427,0.131352424,0.172558058,-0.095255937,-0.430850637
76.5,26,290,570095.387,0.264834274,0.244237298,0.212341083,,,,,,,,,,,-0.499255037,0.427786423,-0.356495143,0.181290959,0.131284753,0.020569731,0.266066326
76.75,26,218,590711.8996,0.251886678,0.250633929,0.217603557,,,,,,,,,,,-0.456337364,0.427786423,-0.414123544,0.232806506,-0.024467652,0.116781754,0.3500622
77,26,256,611895.6199,0.237918517,0.305044526,0.272879688,,,,,,,,,,,-0.413419691,0.427786423,-0.383708555,0.285739364,-0.192496889,0.935174065,1.232340561
77.25,26,412,633589.79,0.266517586,0.307959663,0.256020591,,,,,,,,,,,-0.370502019,0.427786423,-0.258847019,0.339947709,0.151534063,0.979020776,0.963247624
77.5,26,314,655743.6405,0.242419761,0.264048654,0.241258027,,,,,,,,,,,-0.327584346,0.427786423,-0.337285676,0.395304681,-0.138349418,0.318553254,0.727618057
77.75,26,341,678312.1784,0.199013481,0.156875131,0.136498313,,,,,,,,,,,-0.284666673,0.427786423,-0.315675026,0.451697855,-0.660502913,-1.293448672,-0.944482126
78,26,260,701255.3925,0.202006964,0.190379698,0.150734279,,,,,,,,,,,-0.241749001,0.427786423,-0.380506977,0.509027251,-0.624492971,-0.789504927,-0.717257743
